# r=4.000000e+02
# M=2.728000e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-1.164799180572742188e+02 -8.308389924062714553e-06 7.499802806067130219e-05 6.591061095840626506e-04 7.545683240184090034e-05 -1.681127890448536721e+00 1.055999999999999943e+02
-1.153068975294149539e+02 -8.300377056828224545e-06 7.546026493737085562e-05 6.558889786575020217e-04 7.591539925274530618e-05 -1.680352552856924531e+00 1.087999999999999972e+02
-1.141338770015557316e+02 -8.292359875047059282e-06 7.592061824563627710e-05 6.448340428370150220e-04 7.637213829072047515e-05 -1.679589147976612962e+00 1.120000000000000000e+02
-1.129608564736964951e+02 -8.284252355631180678e-06 7.637662939120503562e-05 6.405742256283595117e-04 7.682459472234960923e-05 -1.678839745718303966e+00 1.152000000000000028e+02
-1.117878359458372444e+02 -8.274720228028964136e-06 7.682863954441408077e-05 6.440727070954647363e-04 7.727296324781171555e-05 -1.678086334544053759e+00 1.184000000000000057e+02
-1.106148154179780221e+02 -8.264186280894032899e-06 7.728070453142344093e-05 6.503301519421739738e-04 7.772132312151207399e-05 -1.677328724704590268e+00 1.215999999999999943e+02
-1.094417948901187714e+02 -8.252583720744296962e-06 7.773690049646804446e-05 6.543416605840618591e-04 7.817372216330540453e-05 -1.676560633307825787e+00 1.247999999999999972e+02
-1.082687743622595349e+02 -8.240745194888932253e-06 7.819668577069116392e-05 6.426113134652693300e-04 7.862971160373982335e-05 -1.675793612304393054e+00 1.280000000000000000e+02
-1.070957538344003126e+02 -8.230274292320152325e-06 7.865616319250901293e-05 6.375639856439138794e-04 7.908558290291244053e-05 -1.675053040783567093e+00 1.311999999999999886e+02
-1.059227333065410477e+02 -8.217644083844504374e-06 7.911263484801509731e-05 6.551354437781734376e-04 7.953828428426223777e-05 -1.674297861018424927e+00 1.344000000000000057e+02
-1.047497127786818396e+02 -8.202020435119466483e-06 7.956749819001676584e-05 6.568708997764393818e-04 7.998912368213843371e-05 -1.673516066135407154e+00 1.375999999999999943e+02
-1.035766922508225889e+02 -8.187467924409432929e-06 8.002194032674145145e-05 6.491377553706525723e-04 8.043970142081461239e-05 -1.672756814919242663e+00 1.408000000000000114e+02
-1.024036717229633524e+02 -8.171754434707836567e-06 8.047524638941432821e-05 6.537575051017650287e-04 8.088907745782561247e-05 -1.671993162310490666e+00 1.440000000000000000e+02
-1.012306511951041159e+02 -8.154627920040308058e-06 8.092659768264655654e-05 6.508591950119891386e-04 8.133641354893413316e-05 -1.671223072971789847e+00 1.471999999999999886e+02
-1.000576306672448652e+02 -8.137691804872941513e-06 8.137589837787153756e-05 6.535439967534470602e-04 8.178177587162539200e-05 -1.670466219917500661e+00 1.504000000000000057e+02
-9.888461013938565713e+01 -8.118203652304644460e-06 8.182257498732274572e-05 6.771793426837985222e-04 8.222432126868756065e-05 -1.669689831923687917e+00 1.535999999999999943e+02
-9.771158961152639222e+01 -8.094566446530074925e-06 8.226442178016325573e-05 7.093832572693989889e-04 8.266170272128375103e-05 -1.668877529377480018e+00 1.568000000000000114e+02
