# r=4.000000e+02
# M=2.728000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.551895954766290515e+02 4.952638982383438915e+00 -3.107133889787561110e+00 -4.581621383784686453e-03 5.846615593562694002e+00 5.603013021802030202e-01 0.000000000000000000e+00
-1.540165749487698008e+02 4.822284490267165324e+00 -2.986663714318995133e+00 -4.581621383784686453e-03 5.672264789967142562e+00 5.545233476776169068e-01 3.200000000000000178e+00
-1.528435544209105785e+02 4.695575819875228873e+00 -2.875992515363778423e+00 -4.144690726776452741e-03 5.506338640932412432e+00 5.495526303120864542e-01 6.400000000000000355e+00
-1.516705338930513278e+02 4.573936542104161340e+00 -2.771681372638548524e+00 -3.803219489976930167e-03 5.348187835391280842e+00 5.447997330693437057e-01 9.599999999999999645e+00
-1.504975133651920771e+02 4.456430729064910778e+00 -2.675135118977800985e+00 -3.344922071208643755e-03 5.197703603298516661e+00 5.406301212446918969e-01 1.280000000000000071e+01
-1.493244928373328548e+02 4.343244881925985013e+00 -2.585509898988440636e+00 -2.845980056525919052e-03 5.054566009277501770e+00 5.369524085621093512e-01 1.600000000000000000e+01
-1.481514723094736041e+02 4.233891263659010917e+00 -2.503245362770075033e+00 -2.267592741046294338e-03 4.918543745735924233e+00 5.339533351883261059e-01 1.919999999999999929e+01
-1.469784517816143818e+02 4.128322651555311751e+00 -2.427916533205762839e+00 -1.631190189108491480e-03 4.789345112597188425e+00 5.316325428939655540e-01 2.239999999999999858e+01
-1.458054312537551311e+02 4.026170281347684288e+00 -2.359685848939018893e+00 -9.236830116966859502e-04 4.666708094587698419e+00 5.301264960349924005e-01 2.560000000000000142e+01
-1.446324107258959089e+02 3.927300345507897195e+00 -2.298253428965443490e+00 -1.553523129231540901e-04 4.550346890905995423e+00 5.294655446260554399e-01 2.880000000000000071e+01
-1.434593901980366581e+02 3.831390631966798299e+00 -2.243652379281035447e+00 6.784248719996473567e-04 4.439992136679567380e+00 5.297620331307738573e-01 3.200000000000000000e+01
-1.422863696701774359e+02 3.738265138953086542e+00 -2.195625062738587374e+00 1.570420741488304890e-03 4.335365689908725173e+00 5.310571572289871645e-01 3.520000000000000284e+01
-1.411133491423181852e+02 3.647624391014730794e+00 -2.154125793559007018e+00 2.521147429612095956e-03 4.236203681647261021e+00 5.334463046650572693e-01 3.839999999999999858e+01
-1.399403286144589345e+02 3.559269102581268829e+00 -2.118907239012436161e+00 3.524128427889506882e-03 4.142241474386660904e+00 5.369718726063762437e-01 4.160000000000000142e+01
-1.387673080865997122e+02 3.472913335326492046e+00 -2.089867147747481280e+00 4.577423714193386457e-03 4.053229789923434190e+00 5.417140546425106562e-01 4.479999999999999716e+01
-1.375942875587404899e+02 3.388344668070832011e+00 -2.066753950215348468e+00 5.674583366877735194e-03 3.968923214220046791e+00 5.477106965692932761e-01 4.800000000000000000e+01
-1.364212670308812392e+02 3.305287125914317503e+00 -2.049420479772192216e+00 6.812088526580191775e-03 3.889093376051109274e+00 5.550268601953030068e-01 5.120000000000000284e+01
-1.352482465030220169e+02 3.223521627742455653e+00 -2.037603751602524049e+00 7.983356398324958567e-03 3.813518156908139112e+00 5.636921359278391774e-01 5.439999999999999858e+01
-1.340752259751627662e+02 3.142781146787245738e+00 -2.031118749409330348e+00 9.183879723270378312e-03 3.741993681288555695e+00 5.737561420682061319e-01 5.760000000000000142e+01
-1.329022054473035155e+02 3.062844625765817508e+00 -2.029687516228789068e+00 1.040702040619195974e-02 3.674322878452238150e+00 5.852378948094119071e-01 6.079999999999999716e+01
-1.317291849194442932e+02 2.983454259003122111e+00 -2.033092068998942459e+00 1.164774961148616443e-02 3.610327225694407005e+00 5.981714392088324228e-01 6.400000000000000000e+01
-1.305561643915850425e+02 2.904390769365305491e+00 -2.041037943771215613e+00 1.289956626231171001e-02 3.549834028386147367e+00 6.125639936046873846e-01 6.720000000000000284e+01
-1.293831438637257918e+02 2.825406479953613381e+00 -2.053277987069683785e+00 1.415733024000457099e-02 3.492688401382064267e+00 6.284343512611766380e-01 7.040000000000000568e+01
-1.282101233358665979e+02 2.746287073443729021e+00 -2.069500928572610920e+00 1.541492251060019164e-02 3.438739126936938728e+00 6.457776715871027529e-01 7.359999999999999432e+01
-1.270371028080073330e+02 2.666796332027247196e+00 -2.089433693525311053e+00 1.666747615508253066e-02 3.387851212221812958e+00 6.645983923417635442e-01 7.679999999999999716e+01
-1.258640822801480965e+02 2.586727692007819712e+00 -2.112748736824392015e+00 1.790954276262691006e-02 3.339890324180295966e+00 6.848802549421351138e-01 8.000000000000000000e+01
-1.246910617522888742e+02 2.505857870897263417e+00 -2.139150049673124609e+00 1.913689832491156928e-02 3.294736196443396103e+00 7.066149149520319916e-01 8.320000000000000284e+01
-1.235180412244296093e+02 2.423990586990025342e+00 -2.168294924150104386e+00 2.034506978151829140e-02 3.252265863042465899e+00 7.297762040914878012e-01 8.640000000000000568e+01
-1.223450206965704012e+02 2.340917071212575973e+00 -2.199867301319944790e+00 2.153083356063883319e-02 3.212368110555071876e+00 7.543452839409311439e-01 8.959999999999999432e+01
-1.211720001687111505e+02 2.256453606976974058e+00 -2.233510857139834993e+00 2.269099353704234767e-02 3.174925767541804777e+00 7.802884235885876318e-01 9.279999999999999716e+01
-1.199989796408519140e+02 2.170407526332936765e+00 -2.268892334588383353e+00 2.382364786964345088e-02 3.139831405715373780e+00 8.075792863738751048e-01 9.600000000000000000e+01
-1.188259591129926775e+02 2.082609776028309767e+00 -2.305643690616120178e+00 2.492714464989635725e-02 3.106968990396686614e+00 8.361796795877511901e-01 9.920000000000000284e+01
-1.176529385851334268e+02 1.992885310051821346e+00 -2.343417350878751026e+00 2.600115804637419259e-02 3.076230930769003002e+00 8.660593911243651410e-01 1.024000000000000057e+02
-1.164799180572742188e+02 1.901081629132725048e+00 -2.381835720467606166e+00 2.704576380081278458e-02 3.047499427386554771e+00 8.971794638607697436e-01 1.055999999999999943e+02
-1.153068975294149539e+02 1.807042758576957286e+00 -2.420539838401507993e+00 2.806235774866412680e-02 3.020664933522786644e+00 9.295098633843363878e-01 1.087999999999999972e+02
-1.141338770015557316e+02 1.710634451418595381e+00 -2.459144961552788722e+00 2.905280929334298767e-02 2.995607479011671792e+00 9.630149072593953141e-01 1.120000000000000000e+02
-1.129608564736964951e+02 1.611721133552632024e+00 -2.497283772631811338e+00 3.002024176820276488e-02 2.972216555601282728e+00 9.976689467704783487e-01 1.152000000000000028e+02
-1.117878359458372444e+02 1.510188305864126335e+00 -2.534567029792443194e+00 3.096822794451805153e-02 2.950372645561853080e+00 1.033443626950193650e+00 1.184000000000000057e+02
-1.106148154179780221e+02 1.405921984602897190e+00 -2.570622172882179868e+00 3.190144221938746166e-02 2.929968426878222676e+00 1.070321680951165755e+00 1.215999999999999943e+02
-1.094417948901187714e+02 1.298828736321574917e+00 -2.605058161592083366e+00 3.282489075025192549e-02 2.910890604535358417e+00 1.108285720133507235e+00 1.247999999999999972e+02
-1.082687743622595349e+02 1.188817194620608086e+00 -2.637500173713381191e+00 3.374446636984659853e-02 2.893042254887358222e+00 1.147330222300730451e+00 1.280000000000000000e+02
-1.070957538344003126e+02 1.075816067179574231e+00 -2.667558093147898379e+00 3.466620278536695215e-02 2.876325153858752870e+00 1.187451623640478626e+00 1.311999999999999886e+02
-1.059227333065410477e+02 9.597574166162633480e-01 -2.694857970848139495e+00 3.559672236857539668e-02 2.860663171677797489e+00 1.228658557281063546e+00 1.344000000000000057e+02
-1.047497127786818396e+02 8.405929624637047404e-01 -2.719013620219739913e+00 3.654248331312507508e-02 2.845985171339436626e+00 1.270962995766168779e+00 1.375999999999999943e+02
-1.035766922508225889e+02 7.182788946403066976e-01 -2.739655179558468934e+00 3.751014566722559590e-02 2.832249119227905343e+00 1.314388723411562321e+00 1.408000000000000114e+02
-1.024036717229633524e+02 5.927906036472145868e-01 -2.756403331981148952e+00 3.850581519212892267e-02 2.819425478413857711e+00 1.358963337507460567e+00 1.440000000000000000e+02
-1.012306511951041159e+02 4.641088078835675090e-01 -2.768895405733320381e+00 3.953530250159424664e-02 2.807521817091756411e+00 1.404724946736204627e+00 1.471999999999999886e+02
-1.000576306672448652e+02 3.322329905902799418e-01 -2.776761918739441448e+00 4.060333922410239160e-02 2.796566736803916875e+00 1.451714780326450072e+00 1.504000000000000057e+02
-9.888461013938565713e+01 1.971686355062632345e-01 -2.779650507704056306e+00 4.171373148554950727e-02 2.786634603927615750e+00 1.499982047555213249e+00 1.535999999999999943e+02
-9.771158961152639222e+01 5.893951420766316979e-02 -2.777204482654147544e+00 4.286851970584160121e-02 2.777829837266733382e+00 1.549576906978765711e+00 1.568000000000000114e+02
-9.653856908366716993e+01 -8.242406548462864746e-02 -2.769084862053842411e+00 4.406802950466130048e-02 2.770311300165879231e+00 1.600553354782994209e+00 1.600000000000000000e+02
-9.536554855580793344e+01 -2.268740306995962741e-01 -2.754950666864242059e+00 4.530999849083078290e-02 2.764276578539421880e+00 1.652962313441313835e+00 1.631999999999999886e+02
-9.419252802794868273e+01 -3.743554835078069520e-01 -2.734479183697232418e+00 4.658955796379147390e-02 2.759985223530344811e+00 1.706852471477025457e+00 1.664000000000000057e+02
-9.301950750008946045e+01 -5.247964274398516649e-01 -2.707347732561882214e+00 4.789836262520912047e-02 2.757742380147499617e+00 1.762263329192144345e+00 1.695999999999999943e+02
-9.184648697223020974e+01 -6.781179200762645909e-01 -2.673252428534417025e+00 4.922457863035684805e-02 2.757919951737852760e+00 1.819223996697457491e+00 1.728000000000000114e+02
-9.067346644437097325e+01 -8.342245543805901775e-01 -2.631891447827156671e+00 5.055215467970766013e-02 2.760938825884634351e+00 1.877746211609403915e+00 1.760000000000000000e+02
-8.950044591651175097e+01 -9.930138677104396461e-01 -2.582982608830080462e+00 5.186105311479813351e-02 2.767286703430617667e+00 1.937821427031082067e+00 1.791999999999999886e+02
-8.832742538865250026e+01 -1.154367587015845187e+00 -2.526247867478363940e+00 5.312699371243077839e-02 2.777497581257590831e+00 1.999414371409516944e+00 1.824000000000000057e+02
-8.715440486079326377e+01 -1.318160565107358906e+00 -2.461429468091596462e+00 5.432224643128048813e-02 2.792164447484036138e+00 2.062459535447342063e+00 1.855999999999999943e+02
-8.598138433293402727e+01 -1.484252760138892402e+00 -2.388275359947395149e+00 5.541606360611509019e-02 2.811914908191885498e+00 2.126856591776157490e+00 1.888000000000000114e+02
-8.480836380507479078e+01 -1.652497552708758422e+00 -2.306554423691814293e+00 5.637618188178427497e-02 2.837418099463086651e+00 2.192467895813594581e+00 1.920000000000000000e+02
-8.363534327721555428e+01 -1.822734243225304862e+00 -2.216043170820373387e+00 5.717011905956071588e-02 2.869356627602386300e+00 2.259117429035474967e+00 1.951999999999999886e+02
-8.246232274935631779e+01 -1.994795935990231195e+00 -2.116539986795105133e+00 5.776742299419153348e-02 2.908427812744501573e+00 2.326591342287637421e+00 1.984000000000000057e+02
-8.128930222149708129e+01 -2.168502643901200067e+00 -2.007852298283614445e+00 5.814151836105224680e-02 2.955312939153700746e+00 2.394642175062903888e+00 2.015999999999999943e+02
-8.011628169363783059e+01 -2.343668663313477118e+00 -1.889809508962426277e+00 5.827194672091513122e-02 3.010674805348858118e+00 2.462993731404475639e+00 2.048000000000000114e+02
-7.894326116577860830e+01 -2.520096126038663176e+00 -1.762251016662245151e+00 5.814579794935927776e-02 3.075128148582135346e+00 2.531350554466810454e+00 2.080000000000000000e+02
-7.777024063791937181e+01 -2.697582139075664021e+00 -1.625038757148880686e+00 5.775897463109119778e-02 3.149238060118036753e+00 2.599406160611183125e+00 2.111999999999999886e+02
-7.659722011006012110e+01 -2.875912927117247886e+00 -1.478046172326846319e+00 5.711642167925395919e-02 3.233495887099616883e+00 2.666855480287552371e+00 2.144000000000000057e+02
-7.542419958220089882e+01 -3.054870455487691761e+00 -1.321169815626695554e+00 5.623187469755025480e-02 3.328321375939326643e+00 2.733403630826441777e+00 2.175999999999999943e+02
