# r=4.000000e+02
# M=2.728000e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-1.551895954766290515e+02 6.875599029693506158e-06 7.032785314587549031e-23 4.212728277485129207e-18 6.875599029693506158e-06 -1.022861467664883468e-17 0.000000000000000000e+00
-1.540165749487698008e+02 6.875899486067119456e-06 9.489986687934802479e-23 4.212728277485129207e-18 6.875899486067119456e-06 -1.380181124980767924e-17 3.200000000000000178e+00
-1.528435544209105785e+02 6.875903376020234835e-06 2.374807629019357004e-24 4.047933005734613487e-18 6.875903376020234835e-06 -3.453811810825493160e-19 6.400000000000000355e+00
-1.516705338930513278e+02 6.875439232636349035e-06 2.960010129626073598e-23 2.163357687141801040e-17 6.875439232636349035e-06 -4.305194227556388915e-18 9.599999999999999645e+00
-1.504975133651920771e+02 6.876080108129844600e-06 -3.466086095556816708e-22 -4.069357834650428682e-20 6.876080108129844600e-06 5.040787834130574242e-17 1.280000000000000071e+01
-1.493244928373328548e+02 6.875796181585386909e-06 3.025806207916743121e-23 -5.040434607800193598e-17 6.875796181585386909e-06 -4.400663033061384301e-18 1.600000000000000000e+01
-1.481514723094736041e+02 6.874702107047731713e-06 4.663989503541706634e-22 -8.572012724170615355e-18 6.874702107047731713e-06 -6.784278694432925028e-17 1.919999999999999929e+01
-1.469784517816143818e+02 6.875491086343966238e-06 1.685248650931532834e-22 2.582400315605563276e-17 6.875491086343966238e-06 -2.451095681410680989e-17 2.239999999999999858e+01
-1.458054312537551311e+02 6.875431462383102256e-06 4.990611212534510173e-23 -1.715020839022440244e-17 6.875431462383102256e-06 -7.258615317219244398e-18 2.560000000000000142e+01
-1.446324107258959089e+02 6.873726079189754213e-06 4.450466111152061808e-22 3.612987411866526240e-17 6.873726079189754213e-06 -6.474604981170072686e-17 2.880000000000000071e+01
-1.434593901980366581e+02 6.874860922818333290e-06 -5.328261458582006096e-22 2.922184748561080454e-17 6.874860922818333290e-06 7.750355270310978331e-17 3.200000000000000000e+01
-1.422863696701774359e+02 6.875558525128907485e-06 -2.619315603984435421e-23 -1.783590532664458243e-17 6.875558525128907485e-06 3.809604113485931676e-18 3.520000000000000284e+01
-1.411133491423181852e+02 6.873883628281047926e-06 -2.451212228914465395e-22 4.178332668262077196e-19 6.873883628281047926e-06 3.565978654089376970e-17 3.839999999999999858e+01
-1.399403286144589345e+02 6.874102736158871766e-06 -3.292597675286022186e-23 -2.921019066841308922e-18 6.874102736158871766e-06 4.789858111905187133e-18 4.160000000000000142e+01
-1.387673080865997122e+02 6.874923188125824910e-06 -1.980456089968688097e-22 1.909645437296626937e-17 6.874923188125824910e-06 2.880695588554759249e-17 4.479999999999999716e+01
-1.375942875587404899e+02 6.873621433929439790e-06 -3.408692387502206301e-22 -2.273213565869443318e-17 6.873621433929439790e-06 4.959092408953864704e-17 4.800000000000000000e+01
-1.364212670308812392e+02 6.872854824518344677e-06 1.685469202645879165e-22 -6.169433024905657420e-18 6.872854824518344677e-06 -2.452356765391153344e-17 5.120000000000000284e+01
-1.352482465030220169e+02 6.873591800714288102e-06 -2.413811668538149493e-22 1.359042798493720939e-17 6.873591800714288102e-06 3.511718092260455602e-17 5.439999999999999858e+01
-1.340752259751627662e+02 6.874131511847297673e-06 -5.059453155981610239e-23 1.437127980478823434e-18 6.874131511847297673e-06 7.360134363536454948e-18 5.760000000000000142e+01
-1.329022054473035155e+02 6.873126324000941566e-06 -2.645379869665838892e-22 1.144972085013327351e-17 6.873126324000941566e-06 3.848874216712965399e-17 6.079999999999999716e+01
-1.317291849194442932e+02 6.872568774934043219e-06 -2.351906401547513080e-22 -4.635178546665609474e-18 6.872568774934043219e-06 3.422164955446494703e-17 6.400000000000000000e+01
-1.305561643915850425e+02 6.873884858743012511e-06 -1.898183641155872515e-22 1.328145148522594599e-17 6.873884858743012511e-06 2.761442299606663122e-17 6.720000000000000284e+01
-1.293831438637257918e+02 6.872197024161449812e-06 -4.493075402202706804e-22 -1.782199094581234570e-17 6.872197024161449812e-06 6.538048001833815815e-17 7.040000000000000568e+01
-1.282101233358665979e+02 6.871343869940996395e-06 9.755040379035756741e-23 -1.142200568106769749e-17 6.871343869940996395e-06 -1.419669945745201398e-17 7.359999999999999432e+01
-1.270371028080073330e+02 6.872869744704812116e-06 -2.651827083043806157e-22 2.904003399681470745e-17 6.872869744704812116e-06 3.858398575190371490e-17 7.679999999999999716e+01
-1.258640822801480965e+02 6.872918662747708190e-06 -3.706730848005683928e-22 -1.398745555826283273e-18 6.872918662747708190e-06 5.393241255853562287e-17 8.000000000000000000e+01
-1.246910617522888742e+02 6.871170303391435013e-06 -2.425692920991659992e-22 -3.154237468697175375e-17 6.871170303391435013e-06 3.530247125143149337e-17 8.320000000000000284e+01
-1.235180412244296093e+02 6.870607813785774875e-06 1.378745031925366443e-22 -1.700103961528331771e-19 6.870607813785774875e-06 -2.006729345195536373e-17 8.640000000000000568e+01
-1.223450206965704012e+02 6.871844286063765414e-06 -2.398522408501489667e-22 -5.047539246672006163e-18 6.871844286063765414e-06 3.490361988215798500e-17 8.959999999999999432e+01
-1.211720001687111505e+02 6.871238812599273411e-06 2.192545499824509497e-22 -2.222792446397755401e-17 6.871238812599273411e-06 -3.190902775499817818e-17 9.279999999999999716e+01
-1.199989796408519140e+02 6.870706919698251114e-06 1.184784941277572687e-22 1.951543213614291845e-17 6.870706919698251114e-06 -1.724400349374248018e-17 9.600000000000000000e+01
-1.188259591129926775e+02 6.870984589134342653e-06 -9.533475490386942150e-23 -1.270415347020533311e-17 6.870984589134342653e-06 1.387497725648084947e-17 9.920000000000000284e+01
-1.176529385851334268e+02 6.870161638453121821e-06 3.232305876480280241e-22 -1.682892713853339408e-17 6.870161638453121821e-06 -4.704846911299255202e-17 1.024000000000000057e+02
-1.164799180572742188e+02 6.869332378009225836e-06 1.758987127838334524e-22 -8.651411915897793585e-18 6.869332378009225836e-06 -2.560637673421327989e-17 1.055999999999999943e+02
-1.153068975294149539e+02 6.869555944381516037e-06 4.626304968959500095e-22 4.594075450691436857e-18 6.869555944381516037e-06 -6.734503665762078000e-17 1.087999999999999972e+02
