# r=4.000000e+02
# M=2.728000e+00
#  J_orb:0 E_b:1 u/M:2 E_rad:3 J_rad:4 t:5
3.559747947711590310e+00 -5.213684462903626221e-02 8.266285863415527047e+02 1.055732803700218728e-02 7.771031822743765805e-01 2.678400000000000091e+03
3.557522470214038890e+00 -5.226421815494992906e-02 8.278016068694118985e+02 1.064419678167560085e-02 7.812436742566603032e-01 2.681599999999999909e+03
3.555258549552128500e+00 -5.239464942657939134e-02 8.289746273972712061e+02 1.073315090892697915e-02 7.854556895924615922e-01 2.684800000000000182e+03
3.552954515500758692e+00 -5.252829694172214681e-02 8.301476479251303999e+02 1.082429851425395322e-02 7.897423357288989587e-01 2.688000000000000000e+03
3.550608453881228588e+00 -5.266534233230046186e-02 8.313206684529894801e+02 1.091776347062843600e-02 7.941071739877889613e-01 2.691199999999999818e+03
3.548218444785335102e+00 -5.280595174382680945e-02 8.324936889808489013e+02 1.101365908928964021e-02 7.985537763506619369e-01 2.694400000000000091e+03
3.545782674631434261e+00 -5.295026573037200923e-02 8.336667095087079815e+02 1.111208122811317006e-02 8.030855169789143932e-01 2.697599999999999909e+03
3.543299224845857243e+00 -5.309844669872398892e-02 8.348397300365674027e+02 1.121314064852924064e-02 8.077059653711807785e-01 2.700800000000000182e+03
3.540765770940481616e+00 -5.325074862240270629e-02 8.360127505644265966e+02 1.131701056047808469e-02 8.124194462283164109e-01 2.704000000000000000e+03
3.538179682137254645e+00 -5.340752850810801672e-02 8.371857710922856768e+02 1.142393444252939004e-02 8.172308541023648454e-01 2.707199999999999818e+03
3.535538615173000832e+00 -5.356916860237086880e-02 8.383587916201450980e+02 1.153417298681661332e-02 8.221445486250921197e-01 2.710400000000000091e+03
3.532841007289744262e+00 -5.373598796595343424e-02 8.395318121480041782e+02 1.164794379278009766e-02 8.271634373014588038e-01 2.713599999999999909e+03
3.530085857171995745e+00 -5.390824741753940524e-02 8.407048326758635994e+02 1.176542473876149471e-02 8.322893830749297228e-01 2.716800000000000182e+03
3.527272016224494600e+00 -5.408623822205102516e-02 8.418778532037226796e+02 1.188681446743852961e-02 8.375245229023916549e-01 2.720000000000000000e+03
3.524397830440449741e+00 -5.427033774789265935e-02 8.430508737315818735e+02 1.201237034406239974e-02 8.428719340568645579e-01 2.723199999999999818e+03
3.521461557621204275e+00 -5.446095500517324217e-02 8.442238942594412947e+02 1.214237131352798905e-02 8.483348578919787109e-01 2.726400000000000091e+03
3.518462105113328686e+00 -5.465841431280207829e-02 8.453969147873003749e+02 1.227703856133055028e-02 8.539153272850716903e-01 2.729599999999999909e+03
3.515399337394790269e+00 -5.486288653083319644e-02 8.465699353151597961e+02 1.241648861402772260e-02 8.596135943743412611e-01 2.732800000000000182e+03
3.512273696279997193e+00 -5.507442549159782125e-02 8.477429558430188763e+02 1.256075818526923744e-02 8.654288371658491741e-01 2.736000000000000000e+03
3.509085526068804750e+00 -5.529307177424563902e-02 8.489159763708780702e+02 1.270987495003509694e-02 8.713604150910924107e-01 2.739199999999999818e+03
3.505834668654187691e+00 -5.551893967547647663e-02 8.500889968987373777e+02 1.286391685867476452e-02 8.774086223075573399e-01 2.742400000000000091e+03
3.502520536371374948e+00 -5.575223611915646610e-02 8.512620174265965716e+02 1.302302503326421834e-02 8.835745521632012434e-01 2.745599999999999909e+03
3.499142454006742842e+00 -5.599322115573011904e-02 8.524350379544558791e+02 1.318737682820738527e-02 8.898594608902700154e-01 2.748800000000000182e+03
3.495699995991603526e+00 -5.624214562005308560e-02 8.536080584823150730e+02 1.335714331287590415e-02 8.962641402576045913e-01 2.752000000000000000e+03
3.492193214349690322e+00 -5.649919466467165363e-02 8.547810790101742668e+02 1.353245076130567097e-02 9.027884934752570256e-01 2.755199999999999818e+03
3.488622755899143169e+00 -5.676445876310565880e-02 8.559540995380335744e+02 1.371336087643770449e-02 9.094313171406668284e-01 2.758400000000000091e+03
3.484989910331859342e+00 -5.703794012154146664e-02 8.571271200658927683e+02 1.389987516289086650e-02 9.161902117872162687e-01 2.761599999999999909e+03
3.481296667894658636e+00 -5.731958169115788232e-02 8.583001405937520758e+02 1.409195471336921815e-02 9.230614745686575029e-01 2.764800000000000182e+03
3.477545779130881698e+00 -5.760931204369115072e-02 8.594731611216112697e+02 1.428955081379696193e-02 9.300399881101101274e-01 2.768000000000000000e+03
3.473740715491501430e+00 -5.790711368897164674e-02 8.606461816494704635e+02 1.449265153587814096e-02 9.371192937909221810e-01 2.771199999999999818e+03
3.469885590406233344e+00 -5.821308951267392673e-02 8.618192021773297711e+02 1.470132704764343622e-02 9.442917385915639006e-01 2.774400000000000091e+03
3.465985320294468153e+00 -5.852745737953174432e-02 8.629922227051889649e+02 1.491572593284025937e-02 9.515481755334225245e-01 2.777599999999999909e+03
3.462046189217689474e+00 -5.885042867525950433e-02 8.641652432330482725e+02 1.513599235652684886e-02 9.588769131452450356e-01 2.780800000000000182e+03
3.458076616665679559e+00 -5.918200863035294468e-02 8.653382637609074663e+02 1.536212988590038991e-02 9.662622869999688557e-01 2.784000000000000000e+03
3.454087660146391681e+00 -5.952182167673298469e-02 8.665112842887666602e+02 1.559388238353171148e-02 9.736837246482775710e-01 2.787199999999999818e+03
3.450092802387758617e+00 -5.986906814073639921e-02 8.676843048166259678e+02 1.583070447198178105e-02 9.811161415287830145e-01 2.790400000000000091e+03
3.446107025638337706e+00 -6.022262454210030452e-02 8.688573253444851616e+02 1.607182993771216067e-02 9.885316632279741444e-01 2.793599999999999909e+03
3.442145832522727655e+00 -6.058116258449612601e-02 8.700303458723444692e+02 1.631635288262617625e-02 9.959014471747941188e-01 2.796800000000000182e+03
3.438224906730162012e+00 -6.094316509550423006e-02 8.712033664002036630e+02 1.656323859513342267e-02 1.003196313928159666e+00 2.800000000000000000e+03
3.434360335427047328e+00 -6.130688650773180592e-02 8.723763869280628569e+02 1.681129659827260495e-02 1.010386333379319046e+00 2.803199999999999818e+03
3.430568808555994220e+00 -6.167038687878965281e-02 8.735494074559221644e+02 1.705920385133439382e-02 1.017440453956806268e+00 2.806400000000000091e+03
3.426867599430931666e+00 -6.203163944515764638e-02 8.747224279837813583e+02 1.730557810159724652e-02 1.024326538729148917e+00 2.809599999999999909e+03
3.423274616368932044e+00 -6.238859528870580734e-02 8.758954485116406659e+02 1.754902198689720083e-02 1.031011269344066950e+00 2.812800000000000182e+03
3.419808616397413292e+00 -6.273916801366112572e-02 8.770684690394998597e+02 1.778811258531662332e-02 1.037459748427076667e+00 2.816000000000000000e+03
3.416489192309625889e+00 -6.308123685467664776e-02 8.782414895673590536e+02 1.802140353488917643e-02 1.043635523664709019e+00 2.819199999999999818e+03
3.413336184940616302e+00 -6.341273443642832242e-02 8.794145100952183611e+02 1.824748488564356327e-02 1.049501681262721586e+00 2.822400000000000091e+03
3.410368727268521472e+00 -6.373171350401661550e-02 8.805875306230775550e+02 1.846502860973891352e-02 1.055022624391823705e+00 2.825599999999999909e+03
3.407604377205037949e+00 -6.403624540373623053e-02 8.817605511509368625e+02 1.867271936534779450e-02 1.060165686627534631e+00 2.828800000000000182e+03
3.405058335662034530e+00 -6.432422481363847533e-02 8.829335716787960564e+02 1.886912132290117367e-02 1.064902586734126411e+00 2.832000000000000000e+03
3.402742330345938537e+00 -6.459336263771185693e-02 8.841065922066552503e+02 1.905267331891910554e-02 1.069211505360701642e+00 2.835199999999999818e+03
3.400663116709290001e+00 -6.484151413520775065e-02 8.852796127345145578e+02 1.922191264021124238e-02 1.073079874014831514e+00 2.838400000000000091e+03
3.398821173337768897e+00 -6.506715922025210763e-02 8.864526332623737517e+02 1.937580258821146664e-02 1.076506802289773690e+00 2.841599999999999909e+03
3.397210221034336897e+00 -6.526972636686556584e-02 8.876256537902330592e+02 1.951395338220188527e-02 1.079503972606498996e+00 2.844800000000000182e+03
3.395817838521417276e+00 -6.544960838827613980e-02 8.887986743180922531e+02 1.963663292080396194e-02 1.082094494702256604e+00 2.848000000000000000e+03
3.394627098833152168e+00 -6.560794420954887962e-02 8.899716948459514470e+02 1.974461795091193156e-02 1.084309861129314934e+00 2.851199999999999818e+03
3.393618721827204254e+00 -6.574636666160865728e-02 8.911447153738107545e+02 1.983902206321663461e-02 1.086185942515372371e+00 2.854400000000000091e+03
3.392772915229471220e+00 -6.586686280253237213e-02 8.923177359016699484e+02 1.992120043132662721e-02 1.087759562307228478e+00 2.857599999999999909e+03
3.392070405061004212e+00 -6.597169623985604803e-02 8.934907564295292559e+02 1.999269683558165325e-02 1.089066579665620704e+00 2.860800000000000182e+03
3.391492884741726943e+00 -6.606321731201511560e-02 8.946637769573884498e+02 2.005511420679401483e-02 1.090141053909555291e+00 2.864000000000000000e+03
3.391023306433565310e+00 -6.614351653756875282e-02 8.958367974852476436e+02 2.010987827862171368e-02 1.091014702473576348e+00 2.867199999999999818e+03
3.390645945659021887e+00 -6.621414967240146776e-02 8.970098180131069512e+02 2.015805007657737319e-02 1.091716780685171084e+00 2.870400000000000091e+03
3.390345830303347352e+00 -6.627626209889196651e-02 8.981828385409661450e+02 2.020041075144413112e-02 1.092275144103943108e+00 2.873599999999999909e+03
3.390107505464088788e+00 -6.633114932120556806e-02 8.993558590688254526e+02 2.023784383706167880e-02 1.092718546514083844e+00 2.876800000000000182e+03
3.389913804110530560e+00 -6.638080629963047374e-02 9.005288795966846465e+02 2.027170989634763387e-02 1.093078927107573595e+00 2.880000000000000000e+03
3.389745461936232829e+00 -6.642791644155156272e-02 9.017019001245437266e+02 2.030383901313772069e-02 1.093392127049485074e+00 2.883199999999999818e+03
3.389581758047832682e+00 -6.647527450800594373e-02 9.028749206524031479e+02 2.033613721445964515e-02 1.093696697479038749e+00 2.886400000000000091e+03
3.389401599613635518e+00 -6.652523135849418290e-02 9.040479411802622280e+02 2.037020778649286518e-02 1.094031881525228567e+00 2.889599999999999909e+03
3.389184439860279507e+00 -6.657966523060973585e-02 9.052209617081216493e+02 2.040733168727552546e-02 1.094435906377708490e+00 2.892800000000000182e+03
3.388910937101491161e+00 -6.664040604986579130e-02 9.063939822359808431e+02 2.044875692600812631e-02 1.094944757166422811e+00 2.896000000000000000e+03
3.388563553152527330e+00 -6.670965021168695497e-02 9.075670027638399233e+02 2.049598144437000252e-02 1.095591063613934768e+00 2.899199999999999818e+03
3.388127159924768872e+00 -6.678992919625738323e-02 9.087400232916993446e+02 2.055073171184734412e-02 1.096402971468606768e+00 2.902400000000000091e+03
3.387589523460524443e+00 -6.688351973030146058e-02 9.099130438195584247e+02 2.061456045606516185e-02 1.097403241959787668e+00 2.905599999999999909e+03
3.386941469292146678e+00 -6.699166792590531549e-02 9.110860643474178460e+02 2.068831752546726813e-02 1.098608944147837274e+00 2.908800000000000182e+03
3.386176642707569240e+00 -6.711424295272269691e-02 9.122590848752769261e+02 2.077191369375672517e-02 1.100031900949136832e+00 2.912000000000000000e+03
3.385291097243142477e+00 -6.725007130410627643e-02 9.134321054031361200e+02 2.086454862940023691e-02 1.101679454743521358e+00 2.915199999999999818e+03
3.384283196767403634e+00 -6.739759680614619552e-02 9.146051259309955412e+02 2.096516102179128704e-02 1.103554649547031863e+00 2.918400000000000091e+03
3.383154019963031445e+00 -6.755536489087234087e-02 9.157781464588546214e+02 2.107275885557471223e-02 1.105655478474859565e+00 2.921599999999999909e+03
3.381907764904636515e+00 -6.772218498280808963e-02 9.169511669867140427e+02 2.118653015827477726e-02 1.107974131025982745e+00 2.924800000000000182e+03
3.380551428219541688e+00 -6.789712991767392347e-02 9.181241875145731228e+02 2.130584260385325751e-02 1.110497590003254764e+00 2.928000000000000000e+03
3.379093648490953949e+00 -6.807950041155005905e-02 9.192972080424323167e+02 2.143021928067677384e-02 1.113209783357173466e+00 2.931199999999999818e+03
3.377543302670561243e+00 -6.826874992403866860e-02 9.204702285702916242e+02 2.155928744819381529e-02 1.116094195554630408e+00 2.934400000000000091e+03
3.375908421368134515e+00 -6.846437239831086596e-02 9.216432490981508181e+02 2.169270197564757141e-02 1.119135885678270048e+00 2.937599999999999909e+03
3.374195532889857851e+00 -6.866581967147976362e-02 9.228162696260102393e+02 2.183008901594896828e-02 1.122322707840550216e+00 2.940800000000000182e+03
3.372409413640532705e+00 -6.887247482160793743e-02 9.239892901538693195e+02 2.197102782833629947e-02 1.125645775559442674e+00 2.944000000000000000e+03
3.370553331973500821e+00 -6.908363018975448300e-02 9.251623106817285134e+02 2.211503578941226636e-02 1.129099008076628108e+00 2.947199999999999818e+03
3.368629631388862844e+00 -6.929847195046207053e-02 9.263353312095878209e+02 2.226155787021481813e-02 1.132678045319545745e+00 2.950400000000000091e+03
3.366640114649625648e+00 -6.951618107080513587e-02 9.275083517374470148e+02 2.241003549028871764e-02 1.136379533254829655e+00 2.953599999999999909e+03
3.364585906325892051e+00 -6.973619486905061060e-02 9.286813722653063223e+02 2.256008490069202552e-02 1.140201379624301792e+00 2.956800000000000182e+03
3.362467137008369633e+00 -6.995847770371266261e-02 9.298543927931655162e+02 2.271168179393151521e-02 1.144143341464474828e+00 2.960000000000000000e+03
3.360282976183675885e+00 -7.018360421029694318e-02 9.310274133210247101e+02 2.286521807142235033e-02 1.148206963942175030e+00 2.963199999999999818e+03
3.358032058042873302e+00 -7.041262113964458225e-02 9.322004338488840176e+02 2.302140761723731749e-02 1.152394788139465387e+00 2.966400000000000091e+03
3.355712971587453630e+00 -7.064679379148436356e-02 9.333734543767432115e+02 2.318111336579208731e-02 1.156709439213427393e+00 2.969599999999999909e+03
3.353324600178009263e+00 -7.088733888710044284e-02 9.345464749046025190e+02 2.334516512100205318e-02 1.161152994667213889e+00 2.972800000000000182e+03
3.350866266426114848e+00 -7.113520944013543290e-02 9.357194954324617129e+02 2.351421283817178853e-02 1.165726714779278028e+00 2.976000000000000000e+03
3.348337638866661692e+00 -7.139099076690150203e-02 9.368925159603209067e+02 2.368865570302634838e-02 1.170431216239129935e+00 2.979199999999999818e+03
3.345738429495952904e+00 -7.165492428456124441e-02 9.380655364881802143e+02 2.386865836207035727e-02 1.175267034876497085e+00 2.982400000000000091e+03
3.343068051192779055e+00 -7.192700935117457561e-02 9.392385570160394082e+02 2.405422037750076444e-02 1.180235263028038606e+00 2.985599999999999909e+03
3.340325373077960069e+00 -7.220712665770835648e-02 9.404115775438987157e+02 2.424526038055656654e-02 1.185338004689946878e+00 2.988800000000000182e+03
3.337508579061415848e+00 -7.249516461012844859e-02 9.415845980717579096e+02 2.444170226410710689e-02 1.190578638690551250e+00 2.992000000000000000e+03
3.334615119310092357e+00 -7.279113953842662743e-02 9.427576185996171034e+02 2.464355716520679612e-02 1.195961908984049415e+00 2.995199999999999818e+03
3.331641801014654458e+00 -7.309528712483910617e-02 9.439306391274764110e+02 2.485098581913994589e-02 1.201493755779437844e+00 2.998400000000000091e+03
3.328585032320077630e+00 -7.340811446414323427e-02 9.451036596553356048e+02 2.506433406454553273e-02 1.207180861708623709e+00 3.001599999999999909e+03
3.325441155148241013e+00 -7.373042282377201273e-02 9.462766801831949124e+02 2.528414836581228259e-02 1.213030032611316811e+00 3.004800000000000182e+03
3.322206788514122433e+00 -7.406330353484150142e-02 9.474497007110541063e+02 2.551117301076134131e-02 1.219047558796628072e+00 3.008000000000000000e+03
3.318879117850700222e+00 -7.440809633158988745e-02 9.486227212389133001e+02 2.574632169814404861e-02 1.225238676755243006e+00 3.011199999999999818e+03
3.315456125263868792e+00 -7.476628969891976895e-02 9.497957417667726077e+02 2.599060957466288457e-02 1.231607140771072473e+00 3.014400000000000091e+03
3.311936890721914217e+00 -7.513931982350285921e-02 9.509687622946318015e+02 2.624501611962841777e-02 1.238154662559440844e+00 3.017599999999999909e+03
3.308322066255432237e+00 -7.552825332013629600e-02 9.521417828224911091e+02 2.651026876433278112e-02 1.244880029020033252e+00 3.020800000000000182e+03
3.304614357943028935e+00 -7.593345306988187604e-02 9.533148033503503029e+02 2.678661499365930093e-02 1.251778205504425978e+00 3.024000000000000000e+03
3.300818747278111864e+00 -7.635439143659041028e-02 9.544878238782094968e+02 2.707369495975409796e-02 1.258839923964060858e+00 3.027199999999999818e+03
3.296942406800633663e+00 -7.678969894658767281e-02 9.556608444060688043e+02 2.737057468157246334e-02 1.266051839917047506e+00 3.030400000000000091e+03
3.292994468926509377e+00 -7.723741802762013053e-02 9.568338649339279982e+02 2.767591909483644447e-02 1.273396962540104704e+00 3.033599999999999909e+03
3.288985820955154793e+00 -7.769536364574121390e-02 9.580068854617873058e+02 2.798823800639516080e-02 1.280855036056217200e+00 3.036800000000000182e+03
3.284929021770627067e+00 -7.816147353199776049e-02 9.591799059896464996e+02 2.830612494882227964e-02 1.288402694711834329e+00 3.040000000000000000e+03
3.280838249165002551e+00 -7.863406352812235545e-02 9.603529265175056935e+02 2.862843132617892694e-02 1.296013560781508200e+00 3.043199999999999818e+03
3.276729001421048615e+00 -7.911195782718452585e-02 9.615259470453650010e+02 2.895435523813968612e-02 1.303658799772144272e+00 3.046400000000000091e+03
3.272617467983299999e+00 -7.959444390713314721e-02 9.626989675732241949e+02 2.928341074466442664e-02 1.311308291286941818e+00 3.049599999999999909e+03
3.268519962618554597e+00 -8.008094618573920187e-02 9.638719881010835024e+02 2.961520529867387591e-02 1.318931683628029150e+00 3.052800000000000182e+03
3.264452808775277770e+00 -8.057043954530589136e-02 9.650450086289426963e+02 2.994903976989828423e-02 1.326498607084830361e+00 3.056000000000000000e+03
3.260432352914451659e+00 -8.106094363034527239e-02 9.662180291568018902e+02 3.028356355589533616e-02 1.333978649132073313e+00 3.059199999999999818e+03
3.256474383077714307e+00 -8.154953891252889053e-02 9.673910496846611977e+02 3.061678553834431063e-02 1.341342436181444331e+00 3.062400000000000091e+03
3.252592924196362034e+00 -8.203294986845584280e-02 9.685640702125203916e+02 3.094647181028651467e-02 1.348563874904364246e+00 3.065599999999999909e+03
3.248799245197600438e+00 -8.250826567079591611e-02 9.697370907403796991e+02 3.127063718748258198e-02 1.355621999506844144e+00 3.068800000000000182e+03
3.245101690222064850e+00 -8.297338850289232015e-02 9.709101112682388930e+02 3.158785095897209683e-02 1.362501285748608737e+00 3.072000000000000000e+03
3.241506073522769871e+00 -8.342717262386586952e-02 9.720831317960979732e+02 3.189733172947635531e-02 1.369190916235179634e+00 3.075199999999999818e+03
3.238016129955385125e+00 -8.386937591282368765e-02 9.732561523239573944e+02 3.219891437254559369e-02 1.375683942282525107e+00 3.078400000000000091e+03
3.234633925127489373e+00 -8.430042125647024820e-02 9.744291728518164746e+02 3.249288729691249961e-02 1.381976520836004863e+00 3.081599999999999909e+03
3.231360300238436789e+00 -8.472094835337400098e-02 9.756021933796758958e+02 3.277968677700071609e-02 1.388067086847588172e+00 3.084800000000000182e+03
3.228195209951212785e+00 -8.513131525572761871e-02 9.767752139075350897e+02 3.305955700440602052e-02 1.393955724666607221e+00 3.088000000000000000e+03
3.225137775218167580e+00 -8.553129756099152325e-02 9.779482344353941699e+02 3.333234493659598119e-02 1.399644069757699727e+00 3.091199999999999818e+03
3.222186106517602511e+00 -8.592011171971362937e-02 9.791212549632535911e+02 3.359751619284424146e-02 1.405135637568425855e+00 3.094400000000000091e+03
3.219337082253243221e+00 -8.629670756444532409e-02 9.802942754911126713e+02 3.385435455895145079e-02 1.410436235816169059e+00 3.097599999999999909e+03
3.216586210595828277e+00 -8.666016843160612160e-02 9.814672960189720925e+02 3.410223487035481116e-02 1.415554221531302614e+00 3.100800000000000182e+03
3.213927646602212196e+00 -8.701005144223994403e-02 9.826403165468311727e+02 3.434085508360737449e-02 1.420500469207169436e+00 3.104000000000000000e+03
3.211354434317534867e+00 -8.734655855636996868e-02 9.838133370746903665e+02 3.457035293544395010e-02 1.425287920369962880e+00 3.107199999999999818e+03
3.208858987337195323e+00 -8.767050114304635045e-02 9.849863576025497878e+02 3.479128177955715523e-02 1.429930689495096496e+00 3.110400000000000091e+03
3.206433626476649756e+00 -8.798311189428140167e-02 9.861593781304088679e+02 3.500448231189966231e-02 1.434443063674698315e+00 3.113599999999999909e+03
3.204070838716548408e+00 -8.828584456158075633e-02 9.873323986582682892e+02 3.521094599099759692e-02 1.438839020851215400e+00 3.116800000000000182e+03
3.201763157979493624e+00 -8.858025656370857592e-02 9.885054191861273694e+02 3.541173497644911627e-02 1.443132451631783386e+00 3.120000000000000000e+03
3.199503081320165698e+00 -8.886789050691742964e-02 9.896784397139865632e+02 3.560790132571754751e-02 1.447337315216156162e+00 3.123199999999999818e+03
3.197283512981190956e+00 -8.915001775877184897e-02 9.908514602418458708e+02 3.580031211148207437e-02 1.451466813232545450e+00 3.126400000000000091e+03
3.195098591392573351e+00 -8.942732263616298694e-02 9.920244807697050646e+02 3.598943403786274836e-02 1.455531851108482044e+00 3.129599999999999909e+03
3.192944198704075642e+00 -8.969980280430814301e-02 9.931975012975644859e+02 3.617526551253799627e-02 1.459540090087861453e+00 3.132800000000000182e+03
3.190817772660806018e+00 -8.996702187448414600e-02 9.943705218254235660e+02 3.635750891839780591e-02 1.463496297235660437e+00 3.136000000000000000e+03
3.188717773804459199e+00 -9.022853816278163241e-02 9.955435423532827599e+02 3.653586302701661293e-02 1.467403336707898021e+00 3.139199999999999818e+03
3.186643318986921880e+00 -9.048423748542314127e-02 9.967165628811420675e+02 3.671024996505826282e-02 1.471262851598107213e+00 3.142400000000000091e+03
3.184594077962073833e+00 -9.073444627803921303e-02 9.978895834090012613e+02 3.688089236162249429e-02 1.475075456327872514e+00 3.145599999999999909e+03
3.182570272475656825e+00 -9.097983904212461614e-02 9.990626039368605689e+02 3.704825022672872392e-02 1.478840738340129191e+00 3.148800000000000182e+03
3.180572679192869678e+00 -9.122120173109182772e-02 1.000235624464719763e+03 3.721285958060443350e-02 1.482557252652381585e+00 3.152000000000000000e+03
3.178602568379779392e+00 -9.145915639061549807e-02 1.001408644992578957e+03 3.737514465839956307e-02 1.486222635939693282e+00 3.155199999999999818e+03
3.176661486866287909e+00 -9.169397707366298833e-02 1.002581665520438264e+03 3.753529236423768650e-02 1.489834010331217762e+00 3.158400000000000091e+03
3.174750899415942129e+00 -9.192557101210224735e-02 1.003754686048297458e+03 3.769323943025345430e-02 1.493388650640236071e+00 3.161599999999999909e+03
3.172871845777665900e+00 -9.215360256617616264e-02 1.004927706576156766e+03 3.784875695013195651e-02 1.496884622418035216e+00 3.164800000000000182e+03
3.171024776562242131e+00 -9.237767881302007267e-02 1.006100727104015959e+03 3.800157695047918366e-02 1.500321087305054091e+00 3.168000000000000000e+03
3.169209608865004579e+00 -9.259752121758690890e-02 1.007273747631875153e+03 3.815150947039386981e-02 1.503698199545093095e+00 3.171199999999999818e+03
3.167425901059743865e+00 -9.281308900801697737e-02 1.008446768159734461e+03 3.829852670346707566e-02 1.507016780781950116e+00 3.174400000000000091e+03
3.165673002399904234e+00 -9.302464077552520527e-02 1.009619788687593655e+03 3.844280500890800978e-02 1.510278041726986986e+00 3.177599999999999909e+03
3.163950121446066355e+00 -9.323270781338230395e-02 1.010792809215452962e+03 3.858470672872616608e-02 1.513483454850078846e+00 3.180800000000000182e+03
3.162256343946420412e+00 -9.343796526675710035e-02 1.011965829743312156e+03 3.872469231192802314e-02 1.516634721113059525e+00 3.184000000000000000e+03
3.160590600079735690e+00 -9.364105432692104714e-02 1.013138850271171350e+03 3.886319905095977911e-02 1.519733830914051120e+00 3.187199999999999818e+03
3.158951534870023892e+00 -9.384245332834494080e-02 1.014311870799030658e+03 3.900055316993103482e-02 1.522783305180458679e+00 3.190400000000000091e+03
3.157337293033805725e+00 -9.404245365946575785e-02 1.015484891326889851e+03 3.913695339575535420e-02 1.525786595659776257e+00 3.193599999999999909e+03
3.155745325636744703e+00 -9.424121885769976004e-02 1.016657911854749159e+03 3.927251126095074318e-02 1.528748444634138837e+00 3.196800000000000182e+03
3.154172369849909785e+00 -9.443886189117381424e-02 1.017830932382608353e+03 3.940730380978002545e-02 1.531674922583720955e+00 3.200000000000000000e+03
3.152614713235202704e+00 -9.463548266468335690e-02 1.019003952910467547e+03 3.954139917731359227e-02 1.534572936484757122e+00 3.203199999999999818e+03
3.151068689657276156e+00 -9.483116546708382499e-02 1.020176973438326854e+03 3.967485484855071132e-02 1.537449307167394918e+00 3.206400000000000091e+03
3.149531149035163402e+00 -9.502600363245211623e-02 1.021349993966186048e+03 3.980773447733192832e-02 1.540309895344673441e+00 3.209599999999999909e+03
3.147999637154790697e+00 -9.522020565103249401e-02 1.022523014494045356e+03 3.994018025400385141e-02 1.543159267072059748e+00 3.212800000000000182e+03
3.146472263220378984e+00 -9.541423345080730922e-02 1.023696035021904549e+03 4.007250721345024386e-02 1.546000940167536974e+00 3.216000000000000000e+03
3.144947457267327717e+00 -9.560884772557257105e-02 1.024869055549763743e+03 4.020523414884027286e-02 1.548837835543965369e+00 3.219199999999999818e+03
3.143423818878122056e+00 -9.580497736140221321e-02 1.026042076077623051e+03 4.033899456047577992e-02 1.551672558672528401e+00 3.222400000000000091e+03
3.141900102481683277e+00 -9.600345087072272021e-02 1.027215096605482131e+03 4.047435349383249337e-02 1.554507426933237291e+00 3.225599999999999909e+03
3.140375252157898256e+00 -9.620472722598814863e-02 1.028388117133341666e+03 4.061162396812368486e-02 1.557344404861238596e+00 3.228800000000000182e+03
3.138848402684313754e+00 -9.640876805404437200e-02 1.029561137661200746e+03 4.075077981285779583e-02 1.560185102199443952e+00 3.232000000000000000e+03
3.137318868655139426e+00 -9.661510701579174853e-02 1.030734158189059826e+03 4.089150298476943585e-02 1.563030794142586721e+00 3.235199999999999818e+03
3.135786187360166011e+00 -9.682307809145854205e-02 1.031907178716919134e+03 4.103333925837449742e-02 1.565882341561160462e+00 3.238400000000000091e+03
3.134250187785193376e+00 -9.703212536857913628e-02 1.033080199244778441e+03 4.117590950137046957e-02 1.568740062626398313e+00 3.241599999999999909e+03
3.132710971452719040e+00 -9.724210325448884307e-02 1.034253219772637749e+03 4.131911441956125086e-02 1.571603768456101058e+00 3.244800000000000182e+03
3.131168758792696405e+00 -9.745344720775098168e-02 1.035426240300496829e+03 4.146325099568601985e-02 1.574473048941222864e+00 3.248000000000000000e+03
3.129623698856727643e+00 -9.766709117895461256e-02 1.036599260828356137e+03 4.160895618404685664e-02 1.577347626771852696e+00 3.251199999999999818e+03
3.128075775877048770e+00 -9.788409683018416130e-02 1.037772281356215444e+03 4.175695403818530799e-02 1.580227531283853626e+00 3.254400000000000091e+03
3.126524844854006613e+00 -9.810512800353267393e-02 1.038945301884074524e+03 4.190769729840904123e-02 1.583113032248498753e+00 3.257599999999999909e+03
3.124970724332587935e+00 -9.833004135335524087e-02 1.040118322411933832e+03 4.206108820298806728e-02 1.586004467262117190e+00 3.260800000000000182e+03
3.123413224348163375e+00 -9.855786016623467594e-02 1.041291342939793140e+03 4.221646063337164412e-02 1.588902189753138350e+00 3.264000000000000000e+03
3.121851964795934631e+00 -9.878722387750318856e-02 1.042464363467652220e+03 4.237288668445696876e-02 1.591806906905022245e+00 3.267199999999999818e+03
3.120285979219521444e+00 -9.901711051083707249e-02 1.043637383995511527e+03 4.252966936839064349e-02 1.594720416805996077e+00 3.270400000000000091e+03
3.118713420591797014e+00 -9.924739203714101621e-02 1.044810404523370835e+03 4.268672136932961242e-02 1.597646155842643134e+00 3.273599999999999909e+03
3.117131711970363206e+00 -9.947887181010424407e-02 1.045983425051230142e+03 4.284459057449063052e-02 1.600588918405985828e+00 3.276800000000000182e+03
3.115537999165180150e+00 -9.971285146430074187e-02 1.047156445579089223e+03 4.300416469865295244e-02 1.603554014705178332e+00 3.280000000000000000e+03
3.113929466424604442e+00 -9.995055144161425764e-02 1.048329466106948530e+03 4.316627608318079207e-02 1.606546683434887823e+00 3.283199999999999818e+03
