# r=4.000000e+02
# M=2.728000e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-1.551895954766290515e+02 1.878793474983964353e-08 -1.769701214508257072e-07 1.248510139193904434e-03 1.779646323809431229e-07 1.465028061813390847e+00 0.000000000000000000e+00
-1.540165749487698008e+02 1.859876328294518580e-08 -1.783812644926452602e-07 1.248510139193904434e-03 1.793482353346419166e-07 1.466907592724165044e+00 3.200000000000000178e+00
-1.528435544209105785e+02 1.855682748282847654e-08 -1.798084903784362107e-07 8.928744736080579262e-04 1.807635169452056882e-07 1.467957117858420535e+00 6.400000000000000355e+00
-1.516705338930513278e+02 1.850987634485316421e-08 -1.812080905898896521e-07 6.904289386692237128e-04 1.821510022413694846e-07 1.469002312896852569e+00 9.599999999999999645e+00
-1.504975133651920771e+02 1.854621467278941073e-08 -1.826016304344719356e-07 5.261191864739159750e-04 1.835410513100997300e-07 1.469576892494594667e+00 1.280000000000000071e+01
-1.493244928373328548e+02 1.856862626153262805e-08 -1.840298918640372288e-07 8.450624730861246853e-04 1.849643073155729404e-07 1.470236610108521580e+00 1.600000000000000000e+01
-1.481514723094736041e+02 1.845976353437859927e-08 -1.854061327908628194e-07 6.899999179828880062e-04 1.863228299114422411e-07 1.471559443751101703e+00 1.919999999999999929e+01
-1.469784517816143818e+02 1.854876459619067175e-08 -1.868609386276524544e-07 4.484628659946656294e-04 1.877793041121736265e-07 1.471855378244551815e+00 2.239999999999999858e+01
-1.458054312537551311e+02 1.854872483819297151e-08 -1.883090583036919049e-07 7.536050191327056929e-04 1.892203916927195967e-07 1.472611556046690362e+00 2.560000000000000142e+01
-1.446324107258959089e+02 1.848368351717447177e-08 -1.896151861953011615e-07 7.265978205155100783e-04 1.905139506499243158e-07 1.473623366559232650e+00 2.880000000000000071e+01
-1.434593901980366581e+02 1.848883459382813202e-08 -1.910386037154410950e-07 7.102015946777152054e-04 1.919311989077942504e-07 1.474316184364615312e+00 3.200000000000000000e+01
-1.422863696701774359e+02 1.844871888785781250e-08 -1.925788685029539939e-07 5.939096576301909668e-04 1.934605278150590607e-07 1.475289528658183302e+00 3.520000000000000284e+01
-1.411133491423181852e+02 1.848982524468939477e-08 -1.938656596850115628e-07 6.657835268989316900e-04 1.947453918394062395e-07 1.475709520804803443e+00 3.839999999999999858e+01
-1.399403286144589345e+02 1.839481214233401015e-08 -1.952280132527555848e-07 7.887044017859695015e-04 1.960926981617874461e-07 1.476851484146509241e+00 4.160000000000000142e+01
-1.387673080865997122e+02 1.839775322108788556e-08 -1.967514524350624173e-07 2.934902858705644001e-04 1.976097451010214726e-07 1.477559853712219207e+00 4.479999999999999716e+01
-1.375942875587404899e+02 1.852639729385617144e-08 -1.980848398396907746e-07 8.750600663437154477e-04 1.989493180963577591e-07 1.477540024406616137e+00 4.800000000000000000e+01
-1.364212670308812392e+02 1.824457404321023316e-08 -1.995314097418691645e-07 8.772002034884947893e-04 2.003637890328386027e-07 1.479612780554081297e+00 5.120000000000000284e+01
-1.352482465030220169e+02 1.837567103718618196e-08 -2.009323357427240292e-07 7.483648818232826138e-05 2.017708324636979300e-07 1.479597972098084746e+00 5.439999999999999858e+01
-1.340752259751627662e+02 1.846144884427870006e-08 -2.022949267313194277e-07 9.852495004540255501e-04 2.031355765853431212e-07 1.479788350027822830e+00 5.760000000000000142e+01
-1.329022054473035155e+02 1.815657393876433037e-08 -2.037277395780915318e-07 7.633604435198770031e-04 2.045352122515643909e-07 1.481909407876276008e+00 6.079999999999999716e+01
-1.317291849194442932e+02 1.834054609697302303e-08 -2.050263703482738664e-07 -9.336344956617663774e-05 2.058450586468442275e-07 1.481579224968631925e+00 6.400000000000000000e+01
-1.305561643915850425e+02 1.845278653745395361e-08 -2.065397695962774238e-07 7.525558179924842070e-04 2.073624405621235245e-07 1.481690373390490256e+00 6.720000000000000284e+01
-1.293831438637257918e+02 1.823399149949269208e-08 -2.079720646989239672e-07 8.860723330582419115e-04 2.087698688535703809e-07 1.483344751814362095e+00 7.040000000000000568e+01
-1.282101233358665979e+02 1.824991034286563175e-08 -2.091738624905576953e-07 8.392076868754151783e-04 2.099684832939014502e-07 1.483769135462181143e+00 7.359999999999999432e+01
-1.270371028080073330e+02 1.805635441352702038e-08 -2.107132718107794269e-07 4.392710593594633382e-04 2.114854956064607008e-07 1.485313567502046350e+00 7.679999999999999716e+01
-1.258640822801480965e+02 1.828982788813259532e-08 -2.121561716929396239e-07 1.694011192464607552e-04 2.129430886213064800e-07 1.484799683402027393e+00 8.000000000000000000e+01
-1.246910617522888742e+02 1.819140515382973359e-08 -2.132856910967231809e-07 9.047467048991438303e-04 2.140600692517817458e-07 1.485710989482683209e+00 8.320000000000000284e+01
-1.235180412244296093e+02 1.805407837309032500e-08 -2.147472089106438484e-07 4.483613294762434738e-04 2.155047876053184023e-07 1.486922256316746793e+00 8.640000000000000568e+01
-1.223450206965704012e+02 1.820830581133190276e-08 -2.161689505551427588e-07 6.671144337800159318e-04 2.169344545816333924e-07 1.486762863569430992e+00 8.959999999999999432e+01
-1.211720001687111505e+02 1.794227434223966949e-08 -2.174943125477781347e-07 6.308564521922577651e-04 2.182331349708444173e-07 1.488487334167257092e+00 9.279999999999999716e+01
-1.199989796408519140e+02 1.810760827434677832e-08 -2.188455492528102493e-07 2.370767759287163170e-04 2.195933967704433880e-07 1.488242878706538930e+00 9.600000000000000000e+01
-1.188259591129926775e+02 1.804097489470564983e-08 -2.201852951266166496e-07 1.068515889960444665e-03 2.209231562447600789e-07 1.489043526016943231e+00 9.920000000000000284e+01
-1.176529385851334268e+02 1.778235997179092985e-08 -2.216752385323553315e-07 5.079990608473146808e-04 2.223873281114348771e-07 1.490749660853073699e+00 1.024000000000000057e+02
-1.164799180572742188e+02 1.800304405486665836e-08 -2.229872642607329820e-07 3.162547062132152649e-04 2.237128284603442992e-07 1.490235312669957457e+00 1.055999999999999943e+02
-1.153068975294149539e+02 1.782899126490210051e-08 -2.243447652118300851e-07 1.088424858240538478e-03 2.250520975407141793e-07 1.491491607377914086e+00 1.087999999999999972e+02
-1.141338770015557316e+02 1.764996536430143722e-08 -2.258006501143051895e-07 5.970733476697340876e-04 2.264894144753875838e-07 1.492788802073454324e+00 1.120000000000000000e+02
-1.129608564736964951e+02 1.772995967610370766e-08 -2.271267994375597025e-07 5.368494939837430667e-04 2.278177659728620243e-07 1.492892365964822554e+00 1.152000000000000028e+02
-1.117878359458372444e+02 1.757210574674840256e-08 -2.285086055491822235e-07 6.359463738426607933e-04 2.291832491924456720e-07 1.494048273027081875e+00 1.184000000000000057e+02
-1.106148154179780221e+02 1.759327397074324586e-08 -2.297939907911245538e-07 4.036305902140305182e-04 2.304664867019087111e-07 1.494384322267092724e+00 1.215999999999999943e+02
-1.094417948901187714e+02 1.757271186510341096e-08 -2.313823663583274195e-07 5.089227874584117137e-04 2.320487010605170261e-07 1.494995206963067869e+00 1.247999999999999972e+02
-1.082687743622595349e+02 1.753623156208736118e-08 -2.326987604633169249e-07 5.734549043620717091e-04 2.333585921678550312e-07 1.495578276020660846e+00 1.280000000000000000e+02
-1.070957538344003126e+02 1.746174432586088601e-08 -2.340915258224561012e-07 9.150595161486592627e-04 2.347418901193124487e-07 1.496340555712304399e+00 1.311999999999999886e+02
-1.059227333065410477e+02 1.722449992161917408e-08 -2.353021860902086760e-07 8.081535159954815169e-04 2.359317744102753357e-07 1.497725043213971485e+00 1.344000000000000057e+02
-1.047497127786818396e+02 1.720227487876552332e-08 -2.366609665469234961e-07 7.079297054820416456e-04 2.372853374061040456e-07 1.498236517040153037e+00 1.375999999999999943e+02
-1.035766922508225889e+02 1.705953053818071762e-08 -2.384878157992074306e-07 5.690258490821804545e-04 2.390971891655354214e-07 1.499385875367595045e+00 1.408000000000000114e+02
-1.024036717229633524e+02 1.709663040365249753e-08 -2.396313915252872696e-07 1.697215899097718117e-04 2.402405015302470224e-07 1.499571475043864899e+00 1.440000000000000000e+02
-1.012306511951041159e+02 1.713934845098539864e-08 -2.409516995831259285e-07 8.458710391713222115e-04 2.415605075282821539e-07 1.499784049185565182e+00 1.471999999999999886e+02
-1.000576306672448652e+02 1.682186776474452094e-08 -2.425603498823710211e-07 1.156209107376229926e-03 2.431429591210750804e-07 1.501555923229604073e+00 1.504000000000000057e+02
-9.888461013938565713e+01 1.666783742247340723e-08 -2.436598721749931539e-07 3.870105003493764292e-04 2.442292982274567270e-07 1.502496563220465431e+00 1.535999999999999943e+02
-9.771158961152639222e+01 1.674795930043156403e-08 -2.447136207932100664e-07 4.856766771649530072e-04 2.452860581901301394e-07 1.502463865752417860e+00 1.568000000000000114e+02
-9.653856908366716993e+01 1.654087962082007350e-08 -2.459189656841483250e-07 1.362870440430255601e-03 2.464746201575159804e-07 1.503635980644899339e+00 1.600000000000000000e+02
-9.536554855580793344e+01 1.606892927254648638e-08 -2.463525124985768664e-07 1.439478460051641425e-03 2.468760233443652389e-07 1.505661215759292348e+00 1.631999999999999886e+02
-9.419252802794868273e+01 1.575998886008149277e-08 -2.467513936938344722e-07 1.162036529745761118e-03 2.472541759783231579e-07 1.507013056211002899e+00 1.664000000000000057e+02
-9.301950750008946045e+01 1.550644867079628171e-08 -2.481425757222789908e-07 9.027883783241373887e-04 2.486266032355890151e-07 1.508387401166320529e+00 1.695999999999999943e+02
-9.184648697223020974e+01 1.545554226796033447e-08 -2.503182316314480499e-07 2.365062184417191828e-04 2.507949179586619703e-07 1.509131034811176830e+00 1.728000000000000114e+02
-9.067346644437097325e+01 1.564743819688076657e-08 -2.526507504121669700e-07 1.174721694817838780e-03 2.531348336479123887e-07 1.508942254464717525e+00 1.760000000000000000e+02
-8.950044591651175097e+01 1.503743195607270226e-08 -2.549685903259537695e-07 2.023631318254221715e-03 2.554116411063472686e-07 1.511886980136262659e+00 1.791999999999999886e+02
-8.832742538865250026e+01 1.464488198715763740e-08 -2.561695413489519246e-07 6.956956478418466552e-04 2.565878143703440942e-07 1.513689776618979632e+00 1.824000000000000057e+02
-8.715440486079326377e+01 1.473265091380384765e-08 -2.569352589772484078e-07 1.050074229142965252e-03 2.573572969796149460e-07 1.513519110688384295e+00 1.855999999999999943e+02
-8.598138433293402727e+01 1.410715754847320322e-08 -2.579123692119122136e-07 1.877030466972793134e-03 2.582978940808444910e-07 1.516153293872100960e+00 1.888000000000000114e+02
-8.480836380507479078e+01 1.373422832257707500e-08 -2.595136464873680042e-07 8.479072670928933329e-04 2.598768203222197246e-07 1.517922701226736892e+00 1.920000000000000000e+02
