# r=4.000000e+02
# M=2.728000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-7.659722011006012110e+01 4.677160259784850921e-02 1.721670740114909087e-02 -3.069948577879916263e-02 4.983972134059189152e-02 -3.527091909280312132e-01 2.144000000000000057e+02
-7.542419958220089882e+01 4.152346811533680349e-02 1.717345499672693829e-02 -3.740032461264503061e-02 4.493468549850992283e-02 -3.921618635343356307e-01 2.175999999999999943e+02
-7.425117905434164811e+01 3.642208351738323441e-02 1.716691847667157350e-02 -4.603898771968565479e-02 4.026501282418679800e-02 -4.404518879664947040e-01 2.208000000000000114e+02
-7.307815852648241162e+01 3.146556120514375915e-02 1.719671046313681756e-02 -5.725191198571233375e-02 3.585817051534569144e-02 -5.001712188884369636e-01 2.240000000000000000e+02
-7.190513799862318933e+01 2.665204638813795102e-02 1.726293052345501469e-02 -7.180525555842257046e-02 3.175437524079307433e-02 -5.747672240033560032e-01 2.271999999999999886e+02
-7.073211747076393863e+01 2.197996741368784049e-02 1.736473573512329130e-02 -9.043950717211010626e-02 2.801165854885153544e-02 -6.686292964448536935e-01 2.304000000000000057e+02
-6.955909694290470213e+01 1.744777786055591237e-02 1.750173497060280442e-02 -1.133692444437903735e-01 2.471306697382027323e-02 -7.869420208880719692e-01 2.335999999999999943e+02
-6.838607641504546564e+01 1.305384933830900339e-02 1.767255228035435194e-02 -1.391993150962730907e-01 2.197093731840151290e-02 -9.345981983657697389e-01 2.368000000000000114e+02
-6.721305588718622914e+01 8.796148820653344053e-03 1.787565047214137448e-02 -1.635366696110273910e-01 1.992262818699503876e-02 -1.113509329031821427e+00 2.400000000000000000e+02
-6.604003535932699265e+01 4.672412728611061161e-03 1.810708771696413130e-02 -1.791256943401366708e-01 1.870021567512845928e-02 -1.318261939388706505e+00 2.431999999999999886e+02
-6.486701483146775615e+01 6.806412664965158857e-04 1.836209835856287761e-02 -1.796754514796278512e-01 1.837470894091102272e-02 -1.533745562087860836e+00 2.464000000000000057e+02
-6.369399430360851966e+01 -3.180485979273558333e-03 1.864087878957541855e-02 -1.647507117114399844e-01 1.891025788063183805e-02 -1.739787925264666635e+00 2.495999999999999943e+02
-6.252097377574927606e+01 -6.912054540003046560e-03 1.896738028960725381e-02 -1.396720054869648731e-01 2.018757075565454084e-02 -1.920257495721737984e+00 2.528000000000000114e+02
-6.134795324789003956e+01 -1.051408109571495483e-02 1.939925604008417223e-02 -1.113664629213379498e-01 2.206529030391426310e-02 -2.067464184471622612e+00 2.560000000000000000e+02
-6.017493272003081017e+01 -1.398472026939568368e-02 1.997793797977554658e-02 -8.667088670453963750e-02 2.438627497050348605e-02 -2.181527789965345132e+00 2.591999999999999886e+02
-5.900191219217157368e+01 -1.732706240589245925e-02 2.057135836359879830e-02 -7.265151456565664689e-02 2.689624279599844153e-02 -2.270797643015996403e+00 2.623999999999999773e+02
-5.782889166431232297e+01 -2.055898267418655376e-02 2.073337223918640670e-02 -7.315129732056435685e-02 2.919836456047099349e-02 -2.351971225896505313e+00 2.656000000000000227e+02
-5.665587113645308648e+01 -2.369032569850612266e-02 1.992086323089738154e-02 -8.004052895483372565e-02 3.095274339320214577e-02 -2.442413589809110164e+00 2.688000000000000114e+02
-5.548285060859385709e+01 -2.669847458052307387e-02 1.833773833419994129e-02 -6.627039404698682745e-02 3.238952287608483360e-02 -2.539749592945967915e+00 2.720000000000000000e+02
-5.430983008073462059e+01 -2.964133898253210400e-02 1.791755167940537255e-02 -7.188446573490157518e-03 3.463592982527739089e-02 -2.597886655021981905e+00 2.751999999999999886e+02
-5.313680955287539120e+01 -3.268528639407042302e-02 2.164771152684149408e-02 6.496410858534894250e-02 3.920397124031890085e-02 -2.556613983734214557e+00 2.783999999999999773e+02
-5.196378902501613339e+01 -3.550108960892206511e-02 2.966712052833902005e-02 7.808311776384040115e-02 4.626516404233003976e-02 -2.445478189132599400e+00 2.816000000000000227e+02
-5.079076849715690400e+01 -3.705823597587601381e-02 3.580248152934220607e-02 5.902909251249802668e-03 5.152795879231585746e-02 -2.373427783701743454e+00 2.848000000000000114e+02
-4.961774796929766751e+01 -3.766578790502971008e-02 3.237239678374393553e-02 -1.280072321896070509e-01 4.966571908299362292e-02 -2.431629721680987011e+00 2.880000000000000000e+02
-4.844472744143843101e+01 -4.020767572756614450e-02 2.031572889263340981e-02 -2.199566748601978761e-01 4.504870728280770814e-02 -2.673738005847448029e+00 2.911999999999999886e+02
-4.727170691357920163e+01 -4.588948488647941887e-02 9.012880946061573723e-03 -1.516684311340580904e-01 4.676619341035041788e-02 -2.947657111382329109e+00 2.943999999999999773e+02
-4.609868638571994381e+01 -5.059738807093514673e-02 5.692478692791771815e-03 2.489672698278188462e-02 5.091659840630262390e-02 -3.029558372144360412e+00 2.976000000000000227e+02
-4.492566585786071442e+01 -5.043093998361538460e-02 1.300314148324955427e-02 2.031562841715926493e-01 5.208033598263765718e-02 -2.889248367727708544e+00 3.008000000000000114e+02
-4.375264533000147793e+01 -4.799361932399443670e-02 3.204045601198467902e-02 2.488052353636901193e-01 5.770596431281966449e-02 -2.552945388750596400e+00 3.040000000000000000e+02
-4.257962480214224854e+01 -4.829095360860793940e-02 5.344883380517398419e-02 9.848532394442581495e-02 7.203328422029522948e-02 -2.305541070686795369e+00 3.071999999999999886e+02
-4.140660427428301205e+01 -5.219429939692990517e-02 5.590347699102758000e-02 -1.289951476354154469e-01 7.648165550785826494e-02 -2.321894775391240451e+00 3.103999999999999773e+02
-4.023358374642376134e+01 -5.690908147782139381e-02 3.360625167902995397e-02 -2.734604460798187864e-01 6.609102591550246319e-02 -2.608168983027947530e+00 3.136000000000000227e+02
-3.906056321856452485e+01 -5.909521634213042024e-02 1.064052541229908687e-02 -1.604261153697658926e-01 6.004552752347989270e-02 -2.963444209009586938e+00 3.168000000000000114e+02
-3.788754269070529546e+01 -5.810094707489238397e-02 9.200962887568773715e-03 9.028127497971226434e-02 5.882497572509371581e-02 -2.984535236094845612e+00 3.200000000000000000e+02
-3.671452216284605896e+01 -5.751234631092474320e-02 2.363750715288494286e-02 1.753200835690925108e-01 6.218039661010877489e-02 -2.751640631344573595e+00 3.231999999999999886e+02
-3.554150163498682957e+01 -5.937773130606221333e-02 3.792247806572742602e-02 1.057031402871851516e-01 7.045444853024183940e-02 -2.573227122149762014e+00 3.263999999999999773e+02
-3.436848110712757176e+01 -6.062205259209158675e-02 4.494158042823924448e-02 2.104578569353851916e-02 7.546375893013954061e-02 -2.503656724512466347e+00 3.296000000000000227e+02
-3.319546057926834237e+01 -6.014028994022477259e-02 4.272981815265695232e-02 -5.885658236150078521e-02 7.377460154723598784e-02 -2.523852844862867872e+00 3.328000000000000114e+02
-3.202244005140910588e+01 -6.093573785327408704e-02 3.327795033104245098e-02 -9.670770373593041980e-02 6.943044091721058131e-02 -2.641736683131822527e+00 3.360000000000000000e+02
-3.084941952354987293e+01 -6.313457083782791912e-02 2.601523589051446192e-02 -3.654733177768403757e-02 6.828445308645170186e-02 -2.750733088231618773e+00 3.391999999999999886e+02
