# r=4.000000e+02
# M=2.728000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.551895954766290515e+02 -1.572400133124468580e-02 -1.448803485455816954e-16 -2.082223282684481376e-15 1.572400133124468580e-02 3.141592653589784234e+00 0.000000000000000000e+00
-1.540165749487698008e+02 -1.216728270171744952e-02 -2.257722606384992892e-16 -2.082223282684481376e-15 1.216728270171744952e-02 3.141592653589774464e+00 3.200000000000000178e+00
-1.528435544209105785e+02 -8.831541268207176998e-03 -1.240462434640149956e-16 -4.543032616766141542e-15 8.831541268207176998e-03 3.141592653589779349e+00 6.400000000000000355e+00
-1.516705338930513278e+02 -5.873697567804618200e-03 -1.725757993699428867e-16 -4.921618668163319543e-15 5.873697567804618200e-03 3.141592653589763806e+00 9.599999999999999645e+00
-1.504975133651920771e+02 -3.217262798631350968e-03 -8.113381279226050663e-17 -6.246669848053444127e-15 3.217262798631350968e-03 3.141592653589767803e+00 1.280000000000000071e+01
-1.493244928373328548e+02 -8.954106188727095021e-04 -3.939400566798407915e-17 -1.339103868592591340e+00 8.954106188727095021e-04 3.141592653589749151e+00 1.600000000000000000e+01
-1.481514723094736041e+02 1.123981428964917649e-03 -1.251491650165435223e-16 -1.339103868592612878e+00 1.123981428964917649e-03 1.113445131667293593e-13 1.919999999999999929e+01
-1.469784517816143818e+02 2.830754424686896756e-03 -1.190242879078254848e-16 -8.412296659825255136e-15 2.830754424686896756e-03 4.204684336790906430e-14 2.239999999999999858e+01
-1.458054312537551311e+02 4.245863978409845224e-03 -3.889590128067904159e-16 -1.043189490661490546e-14 4.245863978409845224e-03 9.160891982989590906e-14 2.560000000000000142e+01
-1.446324107258959089e+02 5.368152901536678810e-03 -9.433556889107108818e-17 -1.056350235564889582e-14 5.368152901536678810e-03 1.757318962805003954e-14 2.880000000000000071e+01
-1.434593901980366581e+02 6.214902675176376193e-03 -4.153202533563707990e-16 3.036199163049413681e-15 6.214902675176376193e-03 6.682650961136478593e-14 3.200000000000000000e+01
-1.422863696701774359e+02 6.790053951704100831e-03 -1.676887851506538120e-16 -8.738568986322956523e-15 6.790053951704100831e-03 2.469623751790203743e-14 3.520000000000000284e+01
-1.411133491423181852e+02 7.109943783199574284e-03 -3.293714732191059258e-16 8.374585896452367887e-16 7.109943783199574284e-03 4.632546800122296015e-14 3.839999999999999858e+01
-1.399403286144589345e+02 7.182107052382150775e-03 -1.914817952347029118e-16 -1.166722231699605935e-14 7.182107052382150775e-03 2.666094975167385350e-14 4.160000000000000142e+01
-1.387673080865997122e+02 7.023120396376326610e-03 -1.331140147956377919e-16 -1.579718643132633992e-14 7.023120396376326610e-03 1.895368543935538366e-14 4.479999999999999716e+01
-1.375942875587404899e+02 6.643457528004070335e-03 6.909128186141597098e-17 4.575509990784220899e-15 6.643457528004070335e-03 -1.039989818105654939e-14 4.800000000000000000e+01
-1.364212670308812392e+02 6.060509366209197030e-03 -1.799245216292942307e-16 2.156106838327509668e-14 6.060509366209197030e-03 2.968801972858523715e-14 5.120000000000000284e+01
-1.352482465030220169e+02 5.287233041550365269e-03 -2.124582253644966366e-16 -2.622408210892643244e-14 5.287233041550365269e-03 4.018325345126037736e-14 5.439999999999999858e+01
-1.340752259751627662e+02 4.342108256371327718e-03 1.382299462180961868e-16 4.742605911640063036e-15 4.342108256371327718e-03 -3.183475354748849348e-14 5.760000000000000142e+01
-1.329022054473035155e+02 3.240251696795042654e-03 -1.662560237469234324e-16 -6.174931105060125534e-15 3.240251696795042654e-03 5.130960163106110811e-14 6.079999999999999716e+01
-1.317291849194442932e+02 2.001228326894012588e-03 9.269968868816766665e-17 -6.051069501591405731e-14 2.001228326894012588e-03 -4.632139543619259727e-14 6.400000000000000000e+01
-1.305561643915850425e+02 6.419397753667457516e-04 5.819246536401130048e-17 -1.339103868592437019e+00 6.419397753667457516e-04 -9.065097318633268713e-14 6.720000000000000284e+01
-1.293831438637257918e+02 -8.170700142385372514e-04 3.672906065511119919e-16 -1.339103868592601554e+00 8.170700142385372514e-04 -3.141592653589343698e+00 7.040000000000000568e+01
-1.282101233358665979e+02 -2.357516039301633601e-03 6.147538322453948772e-17 -1.885358535957950929e-13 2.357516039301633601e-03 -3.141592653589767359e+00 7.359999999999999432e+01
-1.270371028080073330e+02 -3.958178157018142108e-03 2.830505782045857769e-17 -1.911859559555749382e-14 3.958178157018142108e-03 -3.141592653589786011e+00 7.679999999999999716e+01
-1.258640822801480965e+02 -5.599814405350996525e-03 -1.065617252922863613e-16 1.060040943912098720e-14 5.599814405350996525e-03 -3.141592653589812212e+00 8.000000000000000000e+01
-1.246910617522888742e+02 -7.260886942462213556e-03 2.327014360092669684e-16 1.419697692739417664e-14 7.260886942462213556e-03 -3.141592653589761142e+00 8.320000000000000284e+01
-1.235180412244296093e+02 -8.921770595929979716e-03 1.280232659452863395e-16 -8.707479182135114548e-15 8.921770595929979716e-03 -3.141592653589778905e+00 8.640000000000000568e+01
-1.223450206965704012e+02 -1.056109450488851992e-02 1.219560999867324451e-16 -6.814548925149219807e-15 1.056109450488851992e-02 -3.141592653589781570e+00 8.959999999999999432e+01
-1.211720001687111505e+02 -1.215937567164806533e-02 -2.057660017523570524e-17 -7.193134976546383609e-15 1.215937567164806533e-02 -3.141592653589794892e+00 9.279999999999999716e+01
-1.199989796408519140e+02 -1.369594468524084133e-02 -7.308746414966403542e-17 0.000000000000000000e+00 1.369594468524084133e-02 -3.141592653589798445e+00 9.600000000000000000e+01
-1.188259591129926775e+02 -1.515211502649732589e-02 -3.150582778551652465e-17 3.028688411177424407e-15 1.515211502649732589e-02 -3.141592653589794892e+00 9.920000000000000284e+01
-1.176529385851334268e+02 -1.650850212091313149e-02 4.573057427551670880e-17 1.703637231287304952e-15 1.650850212091313149e-02 -3.141592653589791340e+00 1.024000000000000057e+02
-1.164799180572742188e+02 -1.774784411502270537e-02 5.375263930223596075e-17 5.110911693861914855e-15 1.774784411502270537e-02 -3.141592653589790896e+00 1.055999999999999943e+02
-1.153068975294149539e+02 -1.885266391431266245e-02 2.780067931756448610e-16 1.892930256985890403e-15 1.885266391431266245e-02 -3.141592653589779349e+00 1.087999999999999972e+02
-1.141338770015557316e+02 -1.980775312630173035e-02 1.541342694745456155e-16 3.785860513971780509e-16 1.980775312630173035e-02 -3.141592653589786455e+00 1.120000000000000000e+02
-1.129608564736964951e+02 -2.059812666796373426e-02 3.216811192583505251e-16 -1.703637231287301205e-15 2.059812666796373426e-02 -3.141592653589778461e+00 1.152000000000000028e+02
-1.117878359458372444e+02 -2.121125979199585745e-02 8.068373977965824750e-17 -1.268263272180549461e-14 2.121125979199585745e-02 -3.141592653589790451e+00 1.184000000000000057e+02
-1.106148154179780221e+02 -2.163525990071953412e-02 -3.120253539709930837e-16 -6.435962873752041805e-15 2.163525990071953412e-02 -3.141592653589808215e+00 1.215999999999999943e+02
-1.094417948901187714e+02 -2.186086258387982123e-02 -2.595806499857583498e-16 7.193134976546383609e-15 2.186086258387982123e-02 -3.141592653589805550e+00 1.247999999999999972e+02
-1.082687743622595349e+02 -2.187978477117812071e-02 4.120675568016110542e-17 3.785860513971789384e-16 2.187978477117812071e-02 -3.141592653589791340e+00 1.280000000000000000e+02
-1.070957538344003126e+02 -2.168649678843585435e-02 -2.546569654558200861e-16 -4.921618668163314810e-15 2.168649678843585435e-02 -3.141592653589804662e+00 1.311999999999999886e+02
-1.059227333065410477e+02 -2.127673968936300009e-02 -2.134349104384010443e-16 1.325051179890123400e-15 2.127673968936300009e-02 -3.141592653589802886e+00 1.344000000000000057e+02
-1.047497127786818396e+02 -2.064915235804988189e-02 -1.766690462781654340e-16 -3.407274462574602409e-15 2.064915235804988189e-02 -3.141592653589801554e+00 1.375999999999999943e+02
-1.035766922508225889e+02 -1.980388073597210558e-02 -3.532495760022657747e-16 8.328893130737917614e-15 1.980388073597210558e-02 -3.141592653589810880e+00 1.408000000000000114e+02
-1.024036717229633524e+02 -1.874399494391126506e-02 2.134754904598334739e-16 1.097899549051821253e-14 1.874399494391126506e-02 -3.141592653589782014e+00 1.440000000000000000e+02
-1.012306511951041159e+02 -1.747422777594030349e-02 1.446418380798432933e-16 -9.843237336326629620e-15 1.747422777594030349e-02 -3.141592653589785122e+00 1.471999999999999886e+02
-1.000576306672448652e+02 -1.600223052187344647e-02 -1.969828375813158116e-16 -3.407274462574602409e-15 1.600223052187344647e-02 -3.141592653589805106e+00 1.504000000000000057e+02
-9.888461013938565713e+01 -1.433740280808000131e-02 -4.480591866320643965e-18 -3.596567488273191804e-15 1.433740280808000131e-02 -3.141592653589793116e+00 1.535999999999999943e+02
-9.771158961152639222e+01 -1.249204629517965993e-02 -2.584968570235961842e-16 3.407274462574602409e-15 1.249204629517965993e-02 -3.141592653589813544e+00 1.568000000000000114e+02
-9.653856908366716993e+01 -1.048021519795794797e-02 7.554302737343467618e-17 2.460809334081668449e-15 1.048021519795794797e-02 -3.141592653589785122e+00 1.600000000000000000e+02
-9.536554855580793344e+01 -8.318705659345974543e-03 -1.304886974074676405e-16 -6.057376822354848815e-15 8.318705659345974543e-03 -3.141592653589807771e+00 1.631999999999999886e+02
-9.419252802794868273e+01 -6.025890399978337669e-03 -4.387806179341557521e-17 2.877253990618553443e-14 6.025890399978337669e-03 -3.141592653589799333e+00 1.664000000000000057e+02
-9.301950750008946045e+01 -3.622595247497758554e-03 1.884613174624752121e-16 4.543032616766136651e-14 3.622595247497758554e-03 -3.141592653589740269e+00 1.695999999999999943e+02
-9.184648697223020974e+01 -1.131079631619557983e-03 1.125325411860655968e-16 1.339103868592561808e+00 1.131079631619557983e-03 -3.141592653589692752e+00 1.728000000000000114e+02
-9.067346644437097325e+01 1.424149663026192314e-03 2.148805591471648180e-16 1.339103868592587343e+00 1.424149663026192314e-03 -1.499952327314583796e-13 1.760000000000000000e+02
-8.950044591651175097e+01 4.017324493385331791e-03 2.307646173401726229e-16 3.555351233240802723e-14 4.017324493385331791e-03 -5.655418594995307381e-14 1.791999999999999886e+02
-8.832742538865250026e+01 6.620767946005192209e-03 4.467258003603570163e-16 2.990795071817473230e-14 6.620767946005192209e-03 -6.658523312463596207e-14 1.824000000000000057e+02
-8.715440486079326377e+01 9.205963817885132183e-03 -1.171267035032653557e-16 2.131150936746125074e-14 9.205963817885132183e-03 1.361109432728975799e-14 1.855999999999999943e+02
-8.598138433293402727e+01 1.174298575244341926e-02 2.052173142692868456e-16 -7.126443398704800904e-15 1.174298575244341926e-02 -1.658755718924296312e-14 1.888000000000000114e+02
-8.480836380507479078e+01 1.420141141543396213e-02 5.674902303002872849e-17 -1.959706101591515398e-15 1.420141141543396213e-02 -3.107834467325625689e-15 1.920000000000000000e+02
-8.363534327721555428e+01 1.654981030413944787e-02 3.653087056948374617e-16 -6.518211702565438335e-15 1.654981030413944787e-02 -2.118510816071864238e-14 1.951999999999999886e+02
-8.246232274935631779e+01 1.875674702566634128e-02 3.617802332490990036e-16 6.215368160070370530e-15 1.875674702566634128e-02 -1.839982673140877664e-14 1.984000000000000057e+02
-8.128930222149708129e+01 2.079034951351638183e-02 1.557566768707190959e-16 5.646454831609009607e-15 2.079034951351638183e-02 -6.603599280788141850e-15 2.015999999999999943e+02
-8.011628169363783059e+01 2.261913532099998903e-02 1.366465008253621411e-16 4.511582919920077498e-17 2.261913532099998903e-02 -5.153011877194081069e-15 2.048000000000000114e+02
-7.894326116577860830e+01 2.421161417711209865e-02 1.788253870796904783e-16 4.115745041028545522e-16 2.421161417711209865e-02 -6.497755693224034373e-15 2.080000000000000000e+02
-7.777024063791937181e+01 2.553729985765254215e-02 1.296176200149947258e-16 -1.511552034198991334e-15 2.553729985765254215e-02 -4.187441193081815922e-15 2.111999999999999886e+02
-7.659722011006012110e+01 2.656643948061209945e-02 2.904268998025854719e-16 -1.027787170289340177e-15 2.656643948061209945e-02 -1.004391882330964733e-14 2.144000000000000057e+02
-7.542419958220089882e+01 2.727076778695680312e-02 2.041721617362707021e-16 4.639914809567281410e-15 2.727076778695680312e-02 -6.598672091121325559e-15 2.175999999999999943e+02
-7.425117905434164811e+01 2.762312350670360905e-02 1.289077386060839282e-18 4.518680231625929349e-15 2.762312350670360905e-02 8.415118149713730362e-16 2.208000000000000114e+02
-7.307815852648241162e+01 2.759834889640487218e-02 -8.594564191568585082e-17 3.455931765090387495e-15 2.759834889640487218e-02 4.002337249936582655e-15 2.240000000000000000e+02
-7.190513799862318933e+01 2.717300367773201400e-02 -2.190440608767097516e-16 9.206884078702665275e-17 2.717300367773201400e-02 8.949269621635008535e-15 2.271999999999999886e+02
-7.073211747076393863e+01 2.632597431150186101e-02 -8.766960422292705543e-17 -2.956286382901327091e-15 2.632597431150186101e-02 4.218334530375355035e-15 2.304000000000000057e+02
-6.955909694290470213e+01 2.503818296565403501e-02 -2.818102514659382157e-17 -3.943776548249823917e-15 2.503818296565403501e-02 2.013700394887021206e-15 2.335999999999999943e+02
-6.838607641504546564e+01 2.329353032043177812e-02 1.379467460305851898e-16 1.363164114642924770e-15 2.329353032043177812e-02 -5.033927166398434092e-15 2.368000000000000114e+02
-6.721305588718622914e+01 2.107891070738746042e-02 -9.113595528354669839e-17 -2.918108069721520616e-15 2.107891070738746042e-02 5.211739373521451291e-15 2.400000000000000000e+02
-6.604003535932699265e+01 1.838490437481180365e-02 2.347404248210027438e-16 -1.174869487041712630e-15 1.838490437481180365e-02 -1.187992850298848675e-14 2.431999999999999886e+02
-6.486701483146775615e+01 1.520528237041636303e-02 -2.383076620696352177e-17 1.767457383461663458e-15 1.520528237041636303e-02 2.455447321810686420e-15 2.464000000000000057e+02
-6.369399430360851966e+01 1.153747705146961067e-02 9.947127374638675533e-17 1.014811901033619072e-15 1.153747705146961067e-02 -7.733400917154669068e-15 2.495999999999999943e+02
-6.252097377574927606e+01 7.380373919151914271e-03 -2.913815378394139080e-17 4.513529102633552774e-14 7.380373919151914271e-03 4.836237705467272577e-15 2.528000000000000114e+02
-6.134795324789003956e+01 2.726055156361570624e-03 -2.651570237352433677e-16 1.339103868592664615e+00 2.726055156361570624e-03 9.815584489243022507e-14 2.560000000000000000e+02
-6.017493272003081017e+01 -2.450771986405516321e-03 6.963136967861197502e-17 1.339103868592596225e+00 2.450771986405516321e-03 3.141592653589822426e+00 2.591999999999999886e+02
-5.900191219217157368e+01 -8.168579725311471071e-03 -3.163499998868306585e-16 -1.097899549051811629e-14 8.168579725311471071e-03 3.141592653589755368e+00 2.623999999999999773e+02
-5.782889166431232297e+01 -1.435467390875302257e-02 4.133229447342118723e-17 1.495414903018846638e-14 1.435467390875302257e-02 3.141592653589796669e+00 2.656000000000000227e+02
-5.665587113645308648e+01 -2.078300828886793863e-02 -8.052605005724967731e-17 -1.703637231287309093e-15 2.078300828886793863e-02 3.141592653589790451e+00 2.688000000000000114e+02
-5.548285060859385709e+01 -2.717761888412298030e-02 -4.385977325123178723e-17 9.464651284929493428e-16 2.717761888412298030e-02 3.141592653589792672e+00 2.720000000000000000e+02
-5.430983008073462059e+01 -3.348023270829529607e-02 -4.689409380787769416e-17 1.514344205588719106e-15 3.348023270829529607e-02 3.141592653589792672e+00 2.751999999999999886e+02
-5.313680955287539120e+01 -4.030118726376680227e-02 8.861296468049940958e-17 1.135758154191529075e-15 4.030118726376680227e-02 3.141592653589796225e+00 2.783999999999999773e+02
-5.196378902501613339e+01 -4.934555457560946268e-02 8.068784408826642009e-17 -1.703637231287293710e-15 4.934555457560946268e-02 3.141592653589795336e+00 2.816000000000000227e+02
-5.079076849715690400e+01 -6.204939333336071533e-02 -1.181137170852350616e-16 -1.892930256985898686e-15 6.204939333336071533e-02 3.141592653589792228e+00 2.848000000000000114e+02
-4.961774796929766751e+01 -7.560573039235106430e-02 -2.420441672661869758e-16 -3.785860513971797766e-16 7.560573039235106430e-02 3.141592653589790896e+00 2.880000000000000000e+02
