# r=4.000000e+02
# M=2.728000e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-1.551895954766290515e+02 1.086280521499221368e-08 -1.528851510459751226e-07 7.452461033431887968e-04 1.532705775662422637e-07 1.499863470332845061e+00 0.000000000000000000e+00
-1.540165749487698008e+02 1.077331173004679314e-08 -1.541037319670476873e-07 7.452461033431887968e-04 1.544798512810147539e-07 1.501000404587075510e+00 3.200000000000000178e+00
-1.528435544209105785e+02 1.076193339066986190e-08 -1.553058938166261950e-07 3.932875387499357536e-04 1.556783217551062342e-07 1.501611848287902395e+00 6.400000000000000355e+00
-1.516705338930513278e+02 1.079669625604874892e-08 -1.565138691958426158e-07 4.782849959350755019e-04 1.568858180355977980e-07 1.501923073299685329e+00 9.599999999999999645e+00
-1.504975133651920771e+02 1.075139847596601527e-08 -1.577198434225630041e-07 5.744644835072113811e-04 1.580858677378429864e-07 1.502733924524700226e+00 1.280000000000000071e+01
-1.493244928373328548e+02 1.075106694551886032e-08 -1.589727684600540958e-07 2.414963854126107141e-04 1.593358922287160186e-07 1.503270790563045356e+00 1.600000000000000000e+01
-1.481514723094736041e+02 1.082884418520591993e-08 -1.601934965741725692e-07 3.568236600932537476e-04 1.605590863546716701e-07 1.503300484959685823e+00 1.919999999999999929e+01
-1.469784517816143818e+02 1.077652076441226369e-08 -1.613554718718118564e-07 5.988530961927849595e-04 1.617149396399753789e-07 1.504107913519275863e+00 2.239999999999999858e+01
-1.458054312537551311e+02 1.075897013993589218e-08 -1.625533803443133230e-07 2.146351271765206106e-04 1.629090448680951037e-07 1.504705418909698222e+00 2.560000000000000142e+01
-1.446324107258959089e+02 1.086230796111607789e-08 -1.638810003049237978e-07 3.967161138053763381e-04 1.642405918011274078e-07 1.504611456339631337e+00 2.880000000000000071e+01
-1.434593901980366581e+02 1.076673356807043215e-08 -1.650009054222948229e-07 5.970503787847148683e-04 1.653518108213602087e-07 1.505636131200150718e+00 3.200000000000000000e+01
-1.422863696701774359e+02 1.078049525907804199e-08 -1.661734629431185088e-07 1.874534855292798086e-04 1.665227878235858145e-07 1.506012161040592545e+00 3.520000000000000284e+01
-1.411133491423181852e+02 1.085416664642021060e-08 -1.674742995386976357e-07 4.540349560990201831e-04 1.678256653184061559e-07 1.506075904773239937e+00 3.839999999999999858e+01
-1.399403286144589345e+02 1.076434365286165366e-08 -1.687059552249584223e-07 5.332874446027643456e-04 1.690490178103457030e-07 1.507077345688332182e+00 4.160000000000000142e+01
-1.387673080865997122e+02 1.079079533288408689e-08 -1.697876045229017123e-07 7.653729638296969992e-06 1.701301616808185640e-07 1.507327019012777214e+00 4.479999999999999716e+01
-1.375942875587404899e+02 1.090818604461161121e-08 -1.710086696393922004e-07 3.670149023373550970e-04 1.713562184883251475e-07 1.507095301652292996e+00 4.800000000000000000e+01
-1.364212670308812392e+02 1.080461791873420697e-08 -1.723493707238713350e-07 7.417329342710376420e-04 1.726877104987041980e-07 1.508188051041721156e+00 5.120000000000000284e+01
-1.352482465030220169e+02 1.076216541043793950e-08 -1.734705471382423447e-07 1.562729360988521579e-04 1.738040705183937738e-07 1.508835437568471383e+00 5.439999999999999858e+01
-1.340752259751627662e+02 1.088280331302251522e-08 -1.746217483262253157e-07 3.124476868606363865e-04 1.749605395409419178e-07 1.508554673765706733e+00 5.760000000000000142e+01
-1.329022054473035155e+02 1.078449570178238067e-08 -1.759168677919111336e-07 6.535772179905609530e-04 1.762471268453999309e-07 1.509568452669610705e+00 6.079999999999999716e+01
-1.317291849194442932e+02 1.076887888519982454e-08 -1.771691849052126978e-07 -8.406018381136964022e-05 1.774961656837170604e-07 1.510087992752194852e+00 6.400000000000000000e+01
-1.305561643915850425e+02 1.096332906102827150e-08 -1.782584041495966761e-07 2.437991542760934750e-04 1.785952217559622409e-07 1.509371244027237990e+00 6.720000000000000284e+01
