# r=8.000000e+02
# M=2.700297e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-2.930181910546905328e+02 -8.782975686559175276e-07 4.720264159433143131e-08 7.078064385435725017e-04 8.795650677922465715e-07 3.195284336245411083e+00 3.571999999999999886e+01
-2.923219713425625628e+02 -9.189751138368916813e-07 4.948394553378508942e-08 -2.389404833991306870e-04 9.203064276191482845e-07 3.195387584272981751e+00 3.759999999999999432e+01
-2.916257516304345927e+02 -9.657398080715432704e-07 5.157984552885749073e-08 -8.522328266871986987e-04 9.671162584502661170e-07 3.194951626096275366e+00 3.947999999999999687e+01
-2.909295319183066226e+02 -1.016464028416476026e-06 5.352377886686963708e-08 -1.169966640623817814e-03 1.017872249336251593e-06 3.194200901686457428e+00 4.135999999999999943e+01
-2.902333122061786526e+02 -1.069014565695210395e-06 5.534935903505618581e-08 -1.266819393132892534e-03 1.070446492457288141e-06 3.193322518420806500e+00 4.323999999999999488e+01
-2.895370924940507393e+02 -1.121786980340303314e-06 5.708564997530301408e-08 -1.241596741549072123e-03 1.123238532411579569e-06 3.192436932420047224e+00 4.511999999999999744e+01
-2.888408727819227693e+02 -1.173986227462520453e-06 5.874947287005093898e-08 -1.169937209328018044e-03 1.175455300228039338e-06 3.191593670168845875e+00 4.700000000000000000e+01
-2.881446530697947992e+02 -1.225014348343013276e-06 6.033806458003226843e-08 -1.073018180593064393e-03 1.226499423433831802e-06 3.190807865725874937e+00 4.887999999999999545e+01
-2.874484333576668291e+02 -1.273717609455908716e-06 6.183260082507020357e-08 -9.322335476386016525e-04 1.275217557581006301e-06 3.190099557351244730e+00 5.075999999999999801e+01
-2.867522136455388591e+02 -1.318118062209051554e-06 6.320882332777857653e-08 -7.043735121926675107e-04 1.319632744845408781e-06 3.189509786981528983e+00 5.264000000000000057e+01
-2.860559939334108890e+02 -1.355174701324871424e-06 6.445471285251719902e-08 -3.205141252309018623e-04 1.356706630454740207e-06 3.189118759903466049e+00 5.451999999999999602e+01
-2.853597742212829758e+02 -1.380600689045281348e-06 6.558754426730238756e-08 2.857092168115728573e-04 1.382157729260782125e-06 3.189063490477526575e+00 5.639999999999999858e+01
-2.846635545091550057e+02 -1.389805901037076891e-06 6.665601087226699312e-08 1.123414072426892705e-03 1.391403416102923432e-06 3.189516592680827767e+00 5.827999999999999403e+01
-2.839673347970270356e+02 -1.380130592529380280e-06 6.772916561600177292e-08 2.118424485213310331e-03 1.381791479316086179e-06 3.190627776521737680e+00 6.015999999999999659e+01
-2.832711150848990656e+02 -1.352734655739311124e-06 6.887807203808925800e-08 3.132803966493050499e-03 1.354487075481282140e-06 3.192466370451347846e+00 6.203999999999999915e+01
-2.825748953727710955e+02 -1.312602215918723092e-06 7.015618753306357531e-08 4.003435416125398529e-03 1.314475738796238023e-06 3.194990016273147937e+00 6.391999999999999460e+01
-2.818786756606431254e+02 -1.266824878624020737e-06 7.158610808930322421e-08 4.581006720200708413e-03 1.268845870849622946e-06 3.198040911757223270e+00 6.579999999999999716e+01
-2.811824559485152122e+02 -1.222389837198954507e-06 7.315689760679159455e-08 4.770414491309094701e-03 1.224577006870020061e-06 3.201368790633136729e+00 6.767999999999999261e+01
-2.804862362363871853e+02 -1.184484890001638883e-06 7.482937649890411521e-08 4.564048943044540264e-03 1.186846194849782920e-06 3.204683424964963834e+00 6.956000000000000227e+01
-2.797900165242592720e+02 -1.155835919356231748e-06 7.654855418230912754e-08 4.038897013094270953e-03 1.158367969870311696e-06 3.207723952315665539e+00 7.143999999999999773e+01
-2.790937968121312451e+02 -1.137099833222829395e-06 7.825867380022470668e-08 3.312195663184314739e-03 1.139789651971080415e-06 3.210307344396505780e+00 7.331999999999999318e+01
-2.783975771000033319e+02 -1.127737351447269698e-06 7.991325251352784249e-08 2.503484515309181875e-03 1.130565195721411481e-06 3.212335984137932865e+00 7.519999999999998863e+01
-2.777013573878753618e+02 -1.126590022966853757e-06 8.148215842005645527e-08 1.730226953297721651e-03 1.129532833515363998e-06 3.213793294933636524e+00 7.707999999999999829e+01
-2.770051376757473918e+02 -1.131927522963253500e-06 8.295142244524120936e-08 1.107070401702621399e-03 1.134962931433188357e-06 3.214745220360614830e+00 7.895999999999999375e+01
-2.763089179636194217e+02 -1.141384046553082160e-06 8.432103495798990449e-08 7.211922178022938355e-04 1.144494464234002004e-06 3.215334823406394094e+00 8.083999999999998920e+01
-2.756126982514914516e+02 -1.152217677040316248e-06 8.560172857596230742e-08 5.977999907854873859e-04 1.155393106790660750e-06 3.215749436837149311e+00 8.271999999999999886e+01
-2.749164785393634816e+02 -1.161902815601413287e-06 8.680938893393026700e-08 6.939750481385941264e-04 1.165141202991969637e-06 3.216167223681383636e+00 8.459999999999999432e+01
-2.742202588272355683e+02 -1.168742478257531749e-06 8.796509850590722813e-08 9.242988028877902615e-04 1.172048138533017384e-06 3.216715755053627390e+00 8.647999999999998977e+01
-2.735240391151075983e+02 -1.172155095743797449e-06 8.909253549267555881e-08 1.200476550257970716e-03 1.175536068506051768e-06 3.217454253774317152e+00 8.835999999999999943e+01
-2.728278194029796282e+02 -1.172459241447022754e-06 9.021606397739058549e-08 1.467759853175612094e-03 1.175925002308438257e-06 3.218387345930101340e+00 9.023999999999999488e+01
-2.721315996908516581e+02 -1.170331399145866608e-06 9.136000061574029649e-08 1.710269573728988735e-03 1.173891917315742441e-06 3.219498020459218957e+00 9.211999999999999034e+01
-2.714353799787236881e+02 -1.166369322761713923e-06 9.254207843980707529e-08 1.927795427523958018e-03 1.170034800064330720e-06 3.220768792710666961e+00 9.400000000000000000e+01
-2.707391602665957180e+02 -1.161068619214194701e-06 9.377327550413014139e-08 2.107506478392583670e-03 1.164849245921003348e-06 3.222182358814403624e+00 9.587999999999999545e+01
-2.700429405544678048e+02 -1.155072025467875820e-06 9.505751637293651776e-08 2.217357660519093509e-03 1.158976839905548935e-06 3.223703367818055554e+00 9.775999999999999091e+01
-2.693467208423398347e+02 -1.149302036767705481e-06 9.639551241251003653e-08 2.230106807779570592e-03 1.153337446947625233e-06 3.225269895038586299e+00 9.964000000000000057e+01
-2.686505011302118646e+02 -1.144747523757463810e-06 9.778762659708821040e-08 2.153667712755413452e-03 1.148916582291480696e-06 3.226808656457509361e+00 1.015199999999999960e+02
-2.679542814180838946e+02 -1.142066123098157010e-06 9.923847215870638938e-08 2.038934248054311525e-03 1.146369619226211539e-06 3.228268746868574013e+00 1.033999999999999915e+02
-2.672580617059559245e+02 -1.141305641286753486e-06 1.007583283304860311e-07 1.955805802324648689e-03 1.145744651988793624e-06 3.229647748887965797e+00 1.052800000000000011e+02
-2.665618419938279544e+02 -1.141927819229692503e-06 1.023605438766745302e-07 1.959024191437210884e-03 1.146506356403404448e-06 3.230992087973919347e+00 1.071599999999999966e+02
-2.658656222817000412e+02 -1.143098020125567899e-06 1.040598017497377793e-07 2.066019328559324814e-03 1.147824693041227364e-06 3.232375571405194048e+00 1.090399999999999920e+02
-2.651694025695720711e+02 -1.144063229697686324e-06 1.058705176441933094e-07 2.253974440325221765e-03 1.148951365399140774e-06 3.233868894738280098e+00 1.109199999999999875e+02
-2.644731828574441010e+02 -1.144422687348968501e-06 1.078029993910866780e-07 2.475759110273298858e-03 1.149488918605459783e-06 3.235514094277168073e+00 1.127999999999999972e+02
-2.637769631453161310e+02 -1.144166516318397219e-06 1.098594744109345438e-07 2.685485938361587260e-03 1.149428606387549088e-06 3.237316239328385414e+00 1.146799999999999926e+02
-2.630807434331881609e+02 -1.143507868735595065e-06 1.120323140383676885e-07 2.855638502117134082e-03 1.148982804592398978e-06 3.239253470771027654e+00 1.165599999999999881e+02
-2.623845237210601908e+02 -1.142652960742225453e-06 1.143013460284720299e-07 2.979608316744401884e-03 1.148355601021257852e-06 3.241292542960156453e+00 1.184399999999999977e+02
-2.616883040089322208e+02 -1.141669516078874407e-06 1.166363440484556481e-07 3.062601314951054685e-03 1.147612007908927834e-06 3.243402394860103399e+00 1.203199999999999932e+02
-2.609920842968043075e+02 -1.140505590614894546e-06 1.190010059413994449e-07 3.111158481674049757e-03 1.146697101085938199e-06 3.245557029771872326e+00 1.221999999999999886e+02
-2.602958645846762806e+02 -1.139099556936935231e-06 1.213622259963985989e-07 3.127835117515017933e-03 1.145546415695463180e-06 3.247734494585094556e+00 1.240799999999999983e+02
-2.595996448725483106e+02 -1.137485230880480066e-06 1.236962168903750018e-07 3.112568612445155373e-03 1.144191157344003365e-06 3.249912350702072406e+00 1.259599999999999937e+02
-2.589034251604203405e+02 -1.135828201522327009e-06 1.259946502862337264e-07 3.065718766715094887e-03 1.142794975170171856e-06 3.252068557831764739e+00 1.278399999999999892e+02
-2.582072054482924273e+02 -1.134400292740269415e-06 1.282628749523856691e-07 2.990723780756540835e-03 1.141628393681700778e-06 3.254181178376527761e+00 1.297199999999999989e+02
-2.575109857361644572e+02 -1.133506226449807911e-06 1.305177744336714774e-07 2.895846707140538497e-03 1.140995729546610297e-06 3.256232959531149884e+00 1.315999999999999943e+02
-2.568147660240364871e+02 -1.133389369039969897e-06 1.327792905915600486e-07 2.793700438871569817e-03 1.141140570597163273e-06 3.258213469498151937e+00 1.334799999999999898e+02
-2.561185463119085171e+02 -1.134130462234315399e-06 1.350620059000812843e-07 2.703334693478172401e-03 1.142144321355920054e-06 3.260123018161795727e+00 1.353599999999999852e+02
-2.554223265997805754e+02 -1.135567047306457981e-06 1.373695450377020543e-07 2.649138540644757796e-03 1.143845667401058157e-06 3.261977699302309741e+00 1.372399999999999807e+02
-2.547261068876526053e+02 -1.137267225780960682e-06 1.396920547525226407e-07 2.652169969010878710e-03 1.145814388544891845e-06 3.263811783106105313e+00 1.391200000000000045e+02
-2.540298871755246353e+02 -1.138595120885015676e-06 1.420041253661079511e-07 2.719313888459785021e-03 1.147416236996913566e-06 3.265670685326988121e+00 1.410000000000000000e+02
-2.533336674633966936e+02 -1.138883762877927183e-06 1.442700973234602984e-07 2.832389656423781911e-03 1.147985229142216358e-06 3.267598262971323386e+00 1.428799999999999955e+02
-2.526374477512687236e+02 -1.137679737914016107e-06 1.464489496300859358e-07 2.943849767918929952e-03 1.147066903414033413e-06 3.269614616349447278e+00 1.447599999999999909e+02
-2.519412280391407535e+02 -1.134950635757541702e-06 1.485013125524613126e-07 2.989396762614125562e-03 1.144624648273944710e-06 3.271697395447260348e+00 1.466399999999999864e+02
-2.512450083270128118e+02 -1.131128813891460328e-06 1.503946735861849650e-07 2.910324021616793148e-03 1.141083235990519938e-06 3.273777170256454205e+00 1.485199999999999818e+02
-2.505487886148848418e+02 -1.126948772141734508e-06 1.521018970122106595e-07 2.680829134352243331e-03 1.137166884017678250e-06 3.275749845352318612e+00 1.503999999999999773e+02
-2.498525689027568717e+02 -1.123148884258013618e-06 1.536025138716972854e-07 2.323294867883572788e-03 1.133603611708133847e-06 3.277510062432820170e+00 1.522800000000000011e+02
-2.491563491906289300e+02 -1.120189947585001975e-06 1.548811785320797397e-07 1.898409322184565259e-03 1.130846452058799742e-06 3.278984892720531175e+00 1.541599999999999966e+02
-2.484601294785009600e+02 -1.118121165144018630e-06 1.559269608875197236e-07 1.478312177130983347e-03 1.128941166347757996e-06 3.280153482416404920e+00 1.560399999999999920e+02
-2.477639097663729899e+02 -1.116629981785661649e-06 1.567321149405482898e-07 1.118445200372446963e-03 1.127575927410826052e-06 3.281043352877325958e+00 1.579199999999999875e+02
-2.470676900542450483e+02 -1.115224940318939221e-06 1.572940470402695781e-07 8.410055689109771681e-04 1.126262884385207881e-06 3.281710849607273328e+00 1.597999999999999829e+02
-2.463714703421170782e+02 -1.113454568334522489e-06 1.576162266891001595e-07 6.326873845672586214e-04 1.124555001171898273e-06 3.282214402187496383e+00 1.616799999999999784e+02
-2.456752506299890797e+02 -1.111074791073281027e-06 1.577071294851899901e-07 4.581077645314141663e-04 1.122211535339480056e-06 3.282591828464774153e+00 1.635600000000000023e+02
-2.449790309178611665e+02 -1.108103628197476052e-06 1.575798430570662492e-07 2.794692993979989233e-04 1.119252008156474089e-06 3.282852289499387677e+00 1.654399999999999977e+02
-2.442828112057331396e+02 -1.104756808993420161e-06 1.572489437458011934e-07 7.445203779471257514e-05 1.115891946976271739e-06 3.282980972535125108e+00 1.673199999999999932e+02
-2.435865914936052263e+02 -1.101298719090284455e-06 1.567286210495254887e-07 -1.555510222222167445e-04 1.112395041936985139e-06 3.282955959452029226e+00 1.691999999999999886e+02
-2.428903717814772278e+02 -1.097909190889914614e-06 1.560316545750456579e-07 -3.934855661821632777e-04 1.108941147523155667e-06 3.282764377159299585e+00 1.710799999999999841e+02
-2.421941520693493146e+02 -1.094643312891417113e-06 1.551696137137956224e-07 -6.235914809977265117e-04 1.105586537308584505e-06 3.282408054636801520e+00 1.729599999999999795e+02
-2.414979323572213161e+02 -1.091495797512735036e-06 1.541534183039566067e-07 -8.422758712470272907e-04 1.102327697358075140e-06 3.281896063796528207e+00 1.748400000000000034e+02
-2.408017126450933461e+02 -1.088500042509887344e-06 1.529967340474397128e-07 -1.058261002529765037e-03 1.099199864980527384e-06 3.281235236507577646e+00 1.767199999999999989e+02
-2.401054929329653760e+02 -1.085787842068325056e-06 1.517157225730655974e-07 -1.284868980939028564e-03 1.096336124762500704e-06 3.280422499455453167e+00 1.785999999999999943e+02
-2.394092732208374343e+02 -1.083583307923703191e-06 1.503292036923563576e-07 -1.529221576128484425e-03 1.093961450277683608e-06 3.279446134283514613e+00 1.804799999999999898e+02
-2.387130535087094643e+02 -1.082153141385557696e-06 1.488592756921565873e-07 -1.788342979502452511e-03 1.092343583937867199e-06 3.278293151044429088e+00 1.823599999999999852e+02
-2.380168337965814942e+02 -1.081744066307702217e-06 1.473294211096873525e-07 -2.047500811601381428e-03 1.091730819990183159e-06 3.276955975014764100e+00 1.842399999999999807e+02
-2.373206140844535526e+02 -1.082514890667061131e-06 1.457655896803305381e-07 -2.282650421452842894e-03 1.092284805190832020e-06 3.275442130193159329e+00 1.861199999999999761e+02
-2.366243943723255825e+02 -1.084465575393017475e-06 1.441907270365503844e-07 -2.462968657783887096e-03 1.094009392087580459e-06 3.273777522576138743e+00 1.880000000000000000e+02
-2.359281746601976124e+02 -1.087387196460474947e-06 1.426265557126795699e-07 -2.558408837172146573e-03 1.096701075690469709e-06 3.272012595533354329e+00 1.898799999999999955e+02
-2.352319549480696708e+02 -1.090880463884151807e-06 1.410906212646947562e-07 -2.553742522726493071e-03 1.099966703992879818e-06 3.270215093247895499e+00 1.917599999999999909e+02
-2.345357352359417007e+02 -1.094459858659653519e-06 1.395972865486807929e-07 -2.455902991163799298e-03 1.103326689892464857e-06 3.268456663765311188e+00 1.936399999999999864e+02
-2.338395155238137306e+02 -1.097704636282429343e-06 1.381582981745252173e-07 -2.292446971594570490e-03 1.106364851154636859e-06 3.266795397100850984e+00 1.955199999999999818e+02
-2.331432958116857890e+02 -1.100377317297497736e-06 1.367838418499516323e-07 -2.098859643666264180e-03 1.108846274203088236e-06 3.265264570224046814e+00 1.973999999999999773e+02
-2.324470760995578189e+02 -1.102452651981286091e-06 1.354840873326405805e-07 -1.903869493796012851e-03 1.110746500233482223e-06 3.263872862187030321e+00 1.992800000000000011e+02
-2.317508563874298488e+02 -1.104060777414833606e-06 1.342705743938588209e-07 -1.721400076491782409e-03 1.112195480737942762e-06 3.262613547282247062e+00 2.011599999999999966e+02
-2.310546366753019072e+02 -1.105379914154439327e-06 1.331550646778679449e-07 -1.550026136083040591e-03 1.113371018962431350e-06 3.261475916855606005e+00 2.030399999999999920e+02
-2.303584169631739371e+02 -1.106537057248393020e-06 1.321487786390319001e-07 -1.379630131630592022e-03 1.114400089177904532e-06 3.260455229781737962e+00 2.049199999999999875e+02
-2.296621972510459671e+02 -1.107554624024387064e-06 1.312589853458866943e-07 -1.200166283298579597e-03 1.115305413970466171e-06 3.259554865469432183e+00 2.067999999999999829e+02
-2.289659775389180254e+02 -1.108352499506061324e-06 1.304873114322042381e-07 -1.009904165296936348e-03 1.116007258760505837e-06 3.258784070933210320e+00 2.086799999999999784e+02
-2.282697578267900269e+02 -1.108803839405283168e-06 1.298261619314427606e-07 -8.198017753596678484e-04 1.116378424460875175e-06 3.258148635094952450e+00 2.105600000000000023e+02
-2.275735381146620853e+02 -1.108809638176003174e-06 1.292580257221515345e-07 -6.498577923756322259e-04 1.116318257006301988e-06 3.257642546621124513e+00 2.124399999999999977e+02
-2.268773184025340868e+02 -1.108357255380933906e-06 1.287572919923509681e-07 -5.239924310472322301e-04 1.115811026024012696e-06 3.257243747484688701e+00 2.143199999999999932e+02
-2.261810986904061735e+02 -1.107546614594502661e-06 1.282917816455321947e-07 -4.622533545656645694e-04 1.114952144595241773e-06 3.256912918902122644e+00 2.161999999999999886e+02
-2.254848789782781751e+02 -1.106570994219759887e-06 1.278279694326954966e-07 -4.741448996881844321e-04 1.113929690338575331e-06 3.256600087689796919e+00 2.180799999999999841e+02
-2.247886592661502618e+02 -1.105674119319320079e-06 1.273351584618371300e-07 -5.581646674748374365e-04 1.112982255345095495e-06 3.256252700850986948e+00 2.199599999999999795e+02
-2.240924395540222633e+02 -1.105089856336903819e-06 1.267866018981614086e-07 -7.000105498737770873e-04 1.112339171745561395e-06 3.255822877201578258e+00 2.218399999999999750e+02
-2.233962198418942933e+02 -1.104978644565186165e-06 1.261638539240379170e-07 -8.741692682312636421e-04 1.112157867832657176e-06 3.255277978563947627e+00 2.237199999999999989e+02
-2.227000001297663232e+02 -1.105369197587675274e-06 1.254556437423143804e-07 -1.049883740026724514e-03 1.112465811394858073e-06 3.254605649449020088e+00 2.255999999999999943e+02
-2.220037804176383816e+02 -1.106134706083930368e-06 1.246579839063533064e-07 -1.198878158408533913e-03 1.113136829394742194e-06 3.253816079053449162e+00 2.274799999999999898e+02
-2.213075607055104115e+02 -1.107020962935602489e-06 1.237716387918987143e-07 -1.305349270840484507e-03 1.113918682376815572e-06 3.252936284236372710e+00 2.293599999999999852e+02
-2.206113409933824414e+02 -1.107737144732562646e-06 1.227999722551219484e-07 -1.370498503339809878e-03 1.114522954005932115e-06 3.251998459266307151e+00 2.312399999999999807e+02
-2.199151212812544998e+02 -1.108072718805764822e-06 1.217486769113190718e-07 -1.411067006128632981e-03 1.114741176458130229e-06 3.251027948089438624e+00 2.331199999999999761e+02
-2.192189015691265297e+02 -1.107985961955580243e-06 1.206242799288101815e-07 -1.451406097483993020e-03 1.114532686285591628e-06 3.250033633936706856e+00 2.350000000000000000e+02
-2.185226818569985596e+02 -1.107609296795770557e-06 1.194327620613124717e-07 -1.510598874788465990e-03 1.114029864501852370e-06 3.249006953018696464e+00 2.368799999999999955e+02
-2.178264621448706180e+02 -1.107169909011767797e-06 1.181795313550608155e-07 -1.593197223845712555e-03 1.113459298336687299e-06 3.247930216509214763e+00 2.387599999999999909e+02
-2.171302424327426479e+02 -1.106866827078912331e-06 1.168692342035778318e-07 -1.689303124475131012e-03 1.113019582393350946e-06 3.246788522393598608e+00 2.406399999999999864e+02
-2.164340227206146778e+02 -1.106778022234974179e-06 1.155052742652974447e-07 -1.783409965909547997e-03 1.112788865367308968e-06 3.245577964239176882e+00 2.425199999999999818e+02
-2.157378030084867362e+02 -1.106851290067381745e-06 1.140890407619664570e-07 -1.865426033809455559e-03 1.112715636425503321e-06 3.244305232047455245e+00 2.443999999999999773e+02
-2.150415832963587661e+02 -1.106964576852318628e-06 1.126188758325629451e-07 -1.937735469202888023e-03 1.112678563467285852e-06 3.242980471486667238e+00 2.462799999999999727e+02
-2.143453635842307961e+02 -1.107021957205278939e-06 1.110887857886142336e-07 -2.013354405318677244e-03 1.112581831625249439e-06 3.241607052786358079e+00 2.481599999999999966e+02
-2.136491438721028544e+02 -1.107013065398159496e-06 1.094890902330446818e-07 -2.110058199229073068e-03 1.112414395736718924e-06 3.240176997437702155e+00 2.500399999999999920e+02
-2.129529241599748843e+02 -1.107021911391940693e-06 1.078044144867057899e-07 -2.242411159875688786e-03 1.112258649813382186e-06 3.238668924562277063e+00 2.519199999999999875e+02
-2.122567044478469143e+02 -1.107184260373067866e-06 1.060161745249212170e-07 -2.417414881574113297e-03 1.112248360609606016e-06 3.237054575733299799e+00 2.537999999999999829e+02
-2.115604847357189726e+02 -1.107633985658333623e-06 1.041014701905379550e-07 -2.635651623491835124e-03 1.112515241370291101e-06 3.235302820776390309e+00 2.556799999999999784e+02
-2.108642650235909741e+02 -1.108458848426346058e-06 1.020343180030496506e-07 -2.892063589876089219e-03 1.113145103167151585e-06 3.233384590504145617e+00 2.575600000000000023e+02
-2.101680453114630325e+02 -1.109686970058052567e-06 9.978789324752715661e-08 -3.178408576442124690e-03 1.114164617619587169e-06 3.231275797416391704e+00 2.594399999999999977e+02
-2.094718255993350340e+02 -1.111291799719886375e-06 9.733711602111039429e-08 -3.485373032682743608e-03 1.115546493105496409e-06 3.228958849095914463e+00 2.613199999999999932e+02
-2.087756058872071208e+02 -1.113211397299602898e-06 9.466086557705427442e-08 -3.802966715092134017e-03 1.117228846096238086e-06 3.226422626597445831e+00 2.631999999999999886e+02
-2.080793861750791223e+02 -1.115369022356049890e-06 9.174530165064367193e-08 -4.119163357632550648e-03 1.119135941879474356e-06 3.223663448312687141e+00 2.650799999999999841e+02
-2.073831664629512090e+02 -1.117674214603686485e-06 8.858645232610012270e-08 -4.420591942927022677e-03 1.121179383294971200e-06 3.220686941143327875e+00 2.669599999999999795e+02
-2.066869467508232106e+02 -1.120020349952546454e-06 8.519049769354640833e-08 -4.692411224398735335e-03 1.123255538693265949e-06 3.217508041812807473e+00 2.688399999999999750e+02
-2.059907270386952689e+02 -1.122276426289216085e-06 8.157603073228725174e-08 -4.921480517282552508e-03 1.125237319766159087e-06 3.214153042759654078e+00 2.707199999999999704e+02
-2.052945073265672704e+02 -1.124294572444356640e-06 7.777030629721814290e-08 -5.099671755098659012e-03 1.126981147211168572e-06 3.210655178314835823e+00 2.725999999999999659e+02
-2.045982876144393572e+02 -1.125935074015760167e-06 7.380849182791049281e-08 -5.223919733125833090e-03 1.128351666974789309e-06 3.207052058757090318e+00 2.744799999999999613e+02
-2.039020679023113587e+02 -1.127092765916009898e-06 6.973017023155090628e-08 -5.296208318071848539e-03 1.129247714020587556e-06 3.203381186529282942e+00 2.763599999999999568e+02
-2.032058481901833886e+02 -1.127713095002822296e-06 6.557670486032701400e-08 -5.319663898905239822e-03 1.129618134088322329e-06 3.199677409495934821e+00 2.782400000000000091e+02
-2.025096284780554470e+02 -1.127778729926704919e-06 6.139051585116023228e-08 -5.298397593440508369e-03 1.129448387095029279e-06 3.195973876792656210e+00 2.801200000000000045e+02
-2.018134087659274769e+02 -1.127291607471566890e-06 5.721068304775630331e-08 -5.236949983652962326e-03 1.128742411062249396e-06 3.192299711801445561e+00 2.820000000000000000e+02
-2.011171890537995068e+02 -1.126258597245491080e-06 5.307372376961394102e-08 -5.140035551885872335e-03 1.127508424812938670e-06 3.188681741172561424e+00 2.838799999999999955e+02
-2.004209693416715652e+02 -1.124703106932914091e-06 4.901166311883832299e-08 -5.014118996444775350e-03 1.125770501419460793e-06 3.185142523656922631e+00 2.857599999999999909e+02
-1.997247496295435951e+02 -1.122681423332837909e-06 4.505180196808984203e-08 -4.866339744730480317e-03 1.123584995964799558e-06 3.181699884204001183e+00 2.876399999999999864e+02
-1.990285299174156251e+02 -1.120283397881089506e-06 4.121564324836380321e-08 -4.704362946119165778e-03 1.121041310932106686e-06 3.178366440344536414e+00 2.895199999999999818e+02
-1.983323102052876834e+02 -1.117607934563859970e-06 3.751730640155688902e-08 -4.535265863605320198e-03 1.118237471952950206e-06 3.175149343771816124e+00 2.913999999999999773e+02
-1.976360904931597133e+02 -1.114737197926039136e-06 3.396395389525134383e-08 -4.365461066709858291e-03 1.115254486924036294e-06 3.172051357356570289e+00 2.932799999999999727e+02
-1.969398707810317433e+02 -1.111731067251127080e-06 3.055589267712415107e-08 -4.202597313865043954e-03 1.112150901842293165e-06 3.169070703677475009e+00 2.951599999999999682e+02
-1.962436510689038016e+02 -1.108655735632353204e-06 2.728602347737992839e-08 -4.053668101524924607e-03 1.108991464001289022e-06 3.166199495172472567e+00 2.970399999999999636e+02
-1.955474313567758315e+02 -1.105628605351498930e-06 2.414364818333253369e-08 -3.923647077499539497e-03 1.105892186751991086e-06 3.163426216400063051e+00 2.989199999999999591e+02
