# r=8.000000e+02
# M=2.700297e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-2.860559939334108890e+02 5.594514922837944687e-02 -3.553452683548363224e-03 -3.630936607401605981e-03 5.605788747500088653e-02 6.343151486285404650e-02 5.451999999999999602e+01
-2.853597742212829758e+02 5.256790096871317985e-02 -3.202557834121348788e-03 -3.806324967133321597e-03 5.266536422486156610e-02 6.084710342152096357e-02 5.639999999999999858e+01
-2.846635545091550057e+02 4.928209868413029049e-02 -2.868070644160758929e-03 -4.006657367661312259e-03 4.936548470269741529e-02 5.813143791708797609e-02 5.827999999999999403e+01
-2.839673347970270356e+02 4.608875724469153196e-02 -2.549833661956592452e-03 -4.236962449125380482e-03 4.615923738607206894e-02 5.526807574330389050e-02 6.015999999999999659e+01
-2.832711150848990656e+02 4.298745765594905177e-02 -2.247353118927586640e-03 -4.503397568759654086e-03 4.304616256721574552e-02 5.223172436383385214e-02 6.203999999999999915e+01
-2.825748953727710955e+02 3.997911552071099772e-02 -1.960440500954977079e-03 -4.813942990676002912e-03 4.002715334340101877e-02 4.899736742546467044e-02 6.391999999999999460e+01
-2.818786756606431254e+02 3.706335672571173245e-02 -1.688609664326844824e-03 -5.178533900793585477e-03 3.710180338441540493e-02 4.552860035749611844e-02 6.579999999999999716e+01
-2.811824559485152122e+02 3.424094806102303407e-02 -1.431645234862058457e-03 -5.610341004324078014e-03 3.427086418805601331e-02 4.178657266215386745e-02 6.767999999999999261e+01
-2.804862362363871853e+02 3.151145628104663754e-02 -1.189066996855733501e-03 -6.126302264262066359e-03 3.153388268633161573e-02 3.771654035955568363e-02 6.956000000000000227e+01
-2.797900165242592720e+02 2.887541908679568115e-02 -9.606370668741970147e-04 -6.749572204763622414e-03 2.889139406488265907e-02 3.325606786448701696e-02 7.143999999999999773e+01
-2.790937968121312451e+02 2.633226314490223416e-02 -7.458808915247656674e-04 -7.511202313525000042e-03 2.634282484162847604e-02 2.831816992478085673e-02 7.331999999999999318e+01
-2.783975771000033319e+02 2.388226574787961909e-02 -5.445424973609272554e-04 -8.455237623139639710e-03 2.388847303164804911e-02 2.279717363957252385e-02 7.519999999999998863e+01
-2.777013573878753618e+02 2.152469211933335028e-02 -3.561534423188064766e-04 -9.643803879179371069e-03 2.152763842381618178e-02 1.654476371686924852e-02 7.707999999999999829e+01
-2.770051376757473918e+02 1.925957188732490069e-02 -1.804436038339710992e-04 -1.116936069269491849e-02 1.926041715999942186e-02 9.368760918410932656e-03 7.895999999999999375e+01
-2.763089179636194217e+02 1.708601887211132556e-02 -1.695113962013232724e-05 -1.317104837561774468e-02 1.708602728077181915e-02 9.921055446264193372e-04 8.083999999999998920e+01
-2.756126982514914516e+02 1.500384673882352790e-02 1.346050121304502524e-04 -1.587043677293367011e-02 1.500445052214162238e-02 -8.971126098581194697e-03 8.271999999999999886e+01
-2.749164785393634816e+02 1.301204592213191756e-02 2.746797491115250938e-04 -1.963196737290950900e-02 1.301494479605049513e-02 -2.110651629816742009e-02 8.459999999999999432e+01
-2.742202588272355683e+02 1.111025678365572082e-02 4.035624538090550007e-04 -2.509795920299578639e-02 1.111758375065789034e-02 -3.630745144432633714e-02 8.647999999999998977e+01
-2.735240391151075983e+02 9.297376632279651804e-03 5.217007747784906547e-04 -3.347564781893916375e-02 9.312002144590830408e-03 -5.605390416078560173e-02 8.835999999999999943e+01
-2.728278194029796282e+02 7.572901614842485890e-03 6.293901709304698276e-04 -4.727761717137826669e-02 7.599011176156264188e-03 -8.292026321992414239e-02 9.023999999999999488e+01
-2.721315996908516581e+02 5.935643844177137043e-03 7.270706961587023159e-04 -7.243019811092726856e-02 5.980008331276023305e-03 -1.218851221950914138e-01 9.211999999999999034e+01
-2.714353799787236881e+02 4.384959572856088859e-03 8.150418799281873529e-04 -1.258051704848134611e-01 4.460063197043191013e-03 -1.837749265762463891e-01 9.400000000000000000e+01
-2.707391602665957180e+02 2.919568108898086285e-03 8.937357248912035888e-04 -2.697813309126637082e-01 3.053300097999139297e-03 -2.970612013533837081e-01 9.587999999999999545e+01
-2.700429405544678048e+02 1.538683979878469922e-03 9.634538998264605960e-04 -7.488962660679479022e-01 1.815431575969048876e-03 -5.594290876672719515e-01 9.775999999999999091e+01
-2.693467208423398347e+02 2.409267022114146165e-04 1.024619671924975129e-03 -1.254391950497737218e+00 1.052564082578401122e-03 -1.339853886904450064e+00 9.964000000000000057e+01
-2.686505011302118646e+02 -9.746339008748130389e-04 1.077534893636287149e-03 -9.427232390604909362e-01 1.452925561664540274e-03 -2.306093893009609541e+00 1.015199999999999960e+02
-2.679542814180838946e+02 -2.109488043909636852e-03 1.122613244289608677e-03 -3.476783700528252030e-01 2.389602540936912236e-03 -2.652538891134517129e+00 1.033999999999999915e+02
-2.672580617059559245e+02 -3.164715833833499879e-03 1.160154899411122232e-03 -1.502092962697971767e-01 3.370665468352517478e-03 -2.790214962432204349e+00 1.052800000000000011e+02
-2.665618419938279544e+02 -4.141922142947442216e-03 1.190563132050883417e-03 -8.265160830697659833e-02 4.309635670174121087e-03 -2.861696237150321398e+00 1.071599999999999966e+02
-2.658656222817000412e+02 -5.042330498187968559e-03 1.214134824243339123e-03 -5.246790369955241923e-02 5.186445818129882014e-03 -2.905302320316996756e+00 1.090399999999999920e+02
-2.651694025695720711e+02 -5.867650139234110648e-03 1.231262140080818367e-03 -3.646639244000472735e-02 5.995441986546987123e-03 -2.934754614769641279e+00 1.109199999999999875e+02
-2.644731828574441010e+02 -6.619230283822824003e-03 1.242237247606664541e-03 -2.697770884471461031e-02 6.734787519262842685e-03 -2.956079562810847605e+00 1.127999999999999972e+02
-2.637769631453161310e+02 -7.298870289630503445e-03 1.247440529599069727e-03 -2.089400094489977933e-02 7.404702247878524116e-03 -2.972319440141119706e+00 1.146799999999999926e+02
-2.630807434331881609e+02 -7.908031521010740889e-03 1.247158076268783120e-03 -1.676201517067440680e-02 8.005770781411486459e-03 -2.985173193456966523e+00 1.165599999999999881e+02
-2.623845237210601908e+02 -8.448596914003210848e-03 1.241757691834137738e-03 -1.382941928540190775e-02 8.539364846435231610e-03 -2.995659530894742684e+00 1.184399999999999977e+02
-2.616883040089322208e+02 -8.922133462882467225e-03 1.231517905355858323e-03 -1.167456530449226086e-02 9.006725369450272606e-03 -3.004429822084525359e+00 1.203199999999999932e+02
-2.609920842968043075e+02 -9.330603599202421869e-03 1.216792900147644968e-03 -1.004651457162569241e-02 9.409609369538083495e-03 -3.011915655885768039e+00 1.221999999999999886e+02
-2.602958645846762806e+02 -9.675672068904534601e-03 1.197851998444961251e-03 -8.788264872839152142e-03 9.749537393905310240e-03 -3.018418985050418613e+00 1.240799999999999983e+02
-2.595996448725483106e+02 -9.959373469722410804e-03 1.175034585345307962e-03 -7.797602703974580718e-03 1.002845083680267355e-02 -3.024152782365512770e+00 1.259599999999999937e+02
-2.589034251604203405e+02 -1.018346057661168903e-02 1.148599225689708823e-03 -7.005730524397828056e-03 1.024803149373866226e-02 -3.029276674470117392e+00 1.278399999999999892e+02
-2.582072054482924273e+02 -1.035003306239623555e-02 1.118869562509944423e-03 -6.365012739370632180e-03 1.041033397593979157e-02 -3.033907837743397451e+00 1.297199999999999989e+02
-2.575109857361644572e+02 -1.046092421310936167e-02 1.086092292371005318e-03 -5.841732587012350708e-03 1.051715417116082067e-02 -3.038139569144308272e+00 1.315999999999999943e+02
-2.568147660240364871e+02 -1.051829393347963708e-02 1.050574824355455942e-03 -5.411537733852093794e-03 1.057062981721732658e-02 -3.042042096503513982e+00 1.334799999999999898e+02
-2.561185463119085171e+02 -1.052404975381053542e-02 1.012551325512768422e-03 -5.056609545259838252e-03 1.057264789007357833e-02 -3.045674807630772474e+00 1.353599999999999852e+02
-2.554223265997805754e+02 -1.048040587884028520e-02 9.723127427568384806e-04 -4.763770932082916562e-03 1.052541208005450778e-02 -3.049083118987402585e+00 1.372399999999999807e+02
-2.547261068876526053e+02 -1.038933435264434609e-02 9.300801564387435908e-04 -4.523243146513588296e-03 1.043088286716119598e-02 -3.052308070084729152e+00 1.391200000000000045e+02
-2.540298871755246353e+02 -1.025309186378258255e-02 8.861277080483527047e-04 -4.327842113964130814e-03 1.029131260248835299e-02 -3.055381461070103555e+00 1.410000000000000000e+02
-2.533336674633966936e+02 -1.007369834155120991e-02 8.406626307802065462e-04 -4.172373255933043909e-03 1.010871465297947212e-02 -3.058334328066167895e+00 1.428799999999999955e+02
-2.526374477512687236e+02 -9.853434921969239993e-03 7.939416352062672990e-04 -4.053373935595075243e-03 9.885369142404190623e-03 -3.061191238084375765e+00 1.447599999999999909e+02
-2.519412280391407535e+02 -9.594349985006760465e-03 7.461571362226305116e-04 -3.968798220165349437e-03 9.623320742172902439e-03 -3.063978405735341859e+00 1.466399999999999864e+02
-2.512450083270128118e+02 -9.298733406648397246e-03 6.975476715241286972e-04 -3.918121983019553882e-03 9.324860091281136215e-03 -3.066717549193050729e+00 1.485199999999999818e+02
-2.505487886148848418e+02 -8.968650369647529486e-03 6.482899341200992240e-04 -3.902193868562158809e-03 8.992050338585754615e-03 -3.069434153253542075e+00 1.503999999999999773e+02
-2.498525689027568717e+02 -8.606394277847675273e-03 5.986037269698983023e-04 -3.923694730738252166e-03 8.627186614865325551e-03 -3.072151117776726448e+00 1.522800000000000011e+02
-2.491563491906289300e+02 -8.214044541265046878e-03 5.486493901664762874e-04 -3.987188001254442747e-03 8.232347410017154879e-03 -3.074897660485367279e+00 1.541599999999999966e+02
-2.484601294785009600e+02 -7.793896392714242879e-03 4.986276950183669366e-04 -4.100144863126902427e-03 7.809830379630752425e-03 -3.077703035541593302e+00 1.560399999999999920e+02
-2.477639097663729899e+02 -7.348037618524704516e-03 4.486822715869344174e-04 -4.273516662743020826e-03 7.361723481909016736e-03 -3.080606863837945575e+00 1.579199999999999875e+02
-2.470676900542450483e+02 -6.878755154488123968e-03 3.989947946487704057e-04 -4.524043360021903944e-03 6.890317069740242197e-03 -3.083653648623011279e+00 1.597999999999999829e+02
-2.463714703421170782e+02 -6.388129746676663410e-03 3.496920585606449116e-04 -4.876476958414858141e-03 6.397693818572097561e-03 -3.086906320169483298e+00 1.616799999999999784e+02
-2.456752506299890797e+02 -5.878422920045951218e-03 3.009367974611511709e-04 -5.369515378914747721e-03 5.886120877368026215e-03 -3.090443847391383780e+00 1.635600000000000023e+02
-2.449790309178611665e+02 -5.351690903950134456e-03 2.528390985369253466e-04 -6.063963767669640868e-03 5.357660230097796052e-03 -3.094383045072232719e+00 1.654399999999999977e+02
-2.442828112057331396e+02 -4.810155380921117552e-03 2.055431523589349373e-04 -7.061731247330947300e-03 4.814544918897945176e-03 -3.098887549608746461e+00 1.673199999999999932e+02
-2.435865914936052263e+02 -4.255836188566064493e-03 1.591426975229943898e-04 -8.540473574841535298e-03 4.258810639378490283e-03 -3.104216078064516271e+00 1.691999999999999886e+02
-2.428903717814772278e+02 -3.690906314737697150e-03 1.137639464578309330e-04 -1.083746024651377309e-02 3.692659158341623712e-03 -3.110779641716171717e+00 1.710799999999999841e+02
-2.421941520693493146e+02 -3.117340602269410253e-03 6.948477059306120448e-05 -1.465263585385915418e-02 3.118114905500081122e-03 -3.119306584970568341e+00 1.729599999999999795e+02
-2.414979323572213161e+02 -2.537254565163848518e-03 2.641403817532252723e-05 -2.166387498294993982e-02 2.537392052848262084e-03 -3.131182549548351179e+00 1.748400000000000034e+02
-2.408017126450933461e+02 -1.952567559012111445e-03 -1.538570139847139005e-05 -3.682239258911809004e-02 1.952628175642776888e-03 -3.149472218578979632e+00 1.767199999999999989e+02
-2.401054929329653760e+02 -1.365327029961012784e-03 -5.582222325281962789e-05 -8.153227880517330273e-02 1.366467716175924670e-03 -3.182455500684868266e+00 1.785999999999999943e+02
-2.394092732208374343e+02 -7.773862837581565393e-04 -9.484764215249760744e-05 -4.064282357149859859e-01 7.831510131495746877e-04 -3.263000977936728386e+00 1.804799999999999898e+02
-2.387130535087094643e+02 -1.907158163361934329e-04 -1.323855409092168861e-04 -1.878187648936277876e+00 2.321604058460585013e-04 -3.748382199225193112e+00 1.823599999999999852e+02
-2.380168337965814942e+02 3.929051621093182988e-04 -1.684018856505527760e-04 -1.672599125842310963e+00 4.274735798886424129e-04 -5.878263506466141486e+00 1.842399999999999807e+02
-2.373206140844535526e+02 9.715900258187673035e-04 -2.028350869533598010e-04 -1.819999890673437981e-01 9.925367755251640785e-04 -6.077375163024017368e+00 1.861199999999999761e+02
-2.366243943723255825e+02 1.543641080558187618e-03 -2.356640103435049278e-04 -5.734646311295701904e-02 1.561526596429927295e-03 -6.131687466457659497e+00 1.880000000000000000e+02
-2.359281746601976124e+02 2.107263646404092857e-03 -2.668408123644485101e-04 -2.914203681236868237e-02 2.124091357404288716e-03 -6.157226639104137256e+00 1.898799999999999955e+02
-2.352319549480696708e+02 2.660851883417826840e-03 -2.963562453105814793e-04 -1.801399339445058229e-02 2.677304571695716083e-03 -6.172265987418319000e+00 1.917599999999999909e+02
-2.345357352359417007e+02 3.202715427434516676e-03 -3.241751239600873177e-04 -1.243415632588514702e-02 3.219079933788783401e-03 -6.182310033694855989e+00 1.936399999999999864e+02
-2.338395155238137306e+02 3.731355019001794497e-03 -3.502990946428576123e-04 -9.219754086010265026e-03 3.747761963297226769e-03 -6.189579796893842634e+00 1.955199999999999818e+02
-2.331432958116857890e+02 4.245199726364837049e-03 -3.747045841769570344e-04 -7.189683538356529159e-03 4.261704382301911322e-03 -6.195147982766161299e+00 1.973999999999999773e+02
-2.324470760995578189e+02 4.742871210974869585e-03 -3.974031704811894442e-04 -5.819412838858972238e-03 4.759491212703593696e-03 -6.199590995700574148e+00 1.992800000000000011e+02
-2.317508563874298488e+02 5.222929498698173321e-03 -4.183818604206307988e-04 -4.846774519971520576e-03 5.239659905900436940e-03 -6.203251162629009663e+00 2.011599999999999966e+02
-2.310546366753019072e+02 5.684126025840129798e-03 -4.376611803240289798e-04 -4.127968249471656095e-03 5.700950445881434840e-03 -6.206339835622661560e+00 2.030399999999999920e+02
-2.303584169631739371e+02 6.125158019293922701e-03 -4.552376446261430384e-04 -3.579176174306836211e-03 6.142051943317103184e-03 -6.208999108361650698e+00 2.049199999999999875e+02
-2.296621972510459671e+02 6.544912096795097931e-03 -4.711396988306424728e-04 -3.148333476049655980e-03 6.561847832020263442e-03 -6.211323621634123882e+00 2.067999999999999829e+02
-2.289659775389180254e+02 6.942227946890528259e-03 -4.853722819214850454e-04 -2.802103805032951558e-03 6.959174887775528701e-03 -6.213382972014406924e+00 2.086799999999999784e+02
-2.282697578267900269e+02 7.316133671449560720e-03 -4.979707716956762505e-04 -2.517947844578532091e-03 7.333061215343917270e-03 -6.215225381443109320e+00 2.105600000000000023e+02
-2.275735381146620853e+02 7.665618252716064999e-03 -5.089475675547041255e-04 -2.280492637904283932e-03 7.682495090977509503e-03 -6.216889061861418320e+00 2.124399999999999977e+02
-2.268773184025340868e+02 7.989858454148970890e-03 -5.183441797221916740e-04 -2.078645945607480831e-03 8.006654657594996019e-03 -6.218400829298852628e+00 2.143199999999999932e+02
-2.261810986904061735e+02 8.287998716843353320e-03 -5.261797414160818403e-04 -1.904479221129009789e-03 8.304684693031624820e-03 -6.219783450425151905e+00 2.161999999999999886e+02
-2.254848789782781751e+02 8.559369290442393058e-03 -5.325013290444885992e-04 -1.751945118954648410e-03 8.575917462032994071e-03 -6.221052701249028871e+00 2.180799999999999841e+02
-2.247886592661502618e+02 8.803272810283795796e-03 -5.373342729285277486e-04 -1.616552331276190774e-03 8.819656472513291018e-03 -6.222222927877917087e+00 2.199599999999999795e+02
-2.240924395540222633e+02 9.019194231047480970e-03 -5.407307491791422342e-04 -1.494699668007783144e-03 9.035388996632517933e-03 -6.223303652446470657e+00 2.218399999999999750e+02
-2.233962198418942933e+02 9.206594253535121952e-03 -5.427217495812868215e-04 -1.383621095503299739e-03 9.222576898388784930e-03 -6.224304206623073377e+00 2.237199999999999989e+02
-2.227000001297663232e+02 9.365112215486515873e-03 -5.433639951568486857e-04 -1.280995975851233204e-03 9.380861966785758108e-03 -6.225230261008081634e+00 2.255999999999999943e+02
-2.220037804176383816e+02 9.494366845506885602e-03 -5.426934538984771973e-04 -1.184983214738307127e-03 9.509864246242668434e-03 -6.226087915922161820e+00 2.274799999999999898e+02
-2.213075607055104115e+02 9.594153147503158355e-03 -5.407706508639551672e-04 -1.093969764449780578e-03 9.609381224333884974e-03 -6.226880278353364773e+00 2.293599999999999852e+02
-2.206113409933824414e+02 9.664250385841795243e-03 -5.376356686300553600e-04 -1.006621811308194749e-03 9.679193542461404787e-03 -6.227611202551125658e+00 2.312399999999999807e+02
-2.199151212812544998e+02 9.704612846275889257e-03 -5.333519556315410729e-04 -9.217083307360024198e-04 9.719257934877488167e-03 -6.228281938248746208e+00 2.331199999999999761e+02
-2.192189015691265297e+02 9.715183609049403424e-03 -5.279627616292209384e-04 -8.381408061294919574e-04 9.729518859389160029e-03 -6.228894625568507593e+00 2.350000000000000000e+02
-2.185226818569985596e+02 9.696078088132071421e-03 -5.215335331228088339e-04 -7.548444736723755859e-04 9.710094104452667713e-03 -6.229448998550278560e+00 2.368799999999999955e+02
-2.178264621448706180e+02 9.647402283465620135e-03 -5.141097326505027730e-04 -6.707784215549914561e-04 9.661091016868831108e-03 -6.229945700772830719e+00 2.387599999999999909e+02
-2.171302424327426479e+02 9.569429317508331215e-03 -5.057579037942954965e-04 -5.848439176205176950e-04 9.582785008547272179e-03 -6.230383016869391888e+00 2.406399999999999864e+02
-2.164340227206146778e+02 9.462422815752729102e-03 -4.965248176744073818e-04 -4.958799146702546441e-04 9.475441015522412594e-03 -6.230760060500761810e+00 2.425199999999999818e+02
-2.157378030084867362e+02 9.326808112529415273e-03 -4.864772751179276505e-04 -4.025941114057476249e-04 9.339486586914221358e-03 -6.231073499612275413e+00 2.443999999999999773e+02
-2.150415832963587661e+02 9.163001570935870241e-03 -4.756625279226975420e-04 -3.035161358943382483e-04 9.175339374074564097e-03 -6.231320648413456453e+00 2.462799999999999727e+02
-2.143453635842307961e+02 8.971576894749533349e-03 -4.641468890340198750e-04 -1.969281122007977749e-04 8.983575252259182881e-03 -6.231496127445792510e+00 2.481599999999999966e+02
-2.136491438721028544e+02 8.753099457984284473e-03 -4.519773866857866346e-04 -8.074904194526356927e-05 8.764760902582572830e-03 -6.231594858880629140e+00 2.500399999999999920e+02
-2.129529241599748843e+02 8.508286921339456438e-03 -4.392192494866658343e-04 4.756364597593869991e-05 8.519616181786341877e-03 -6.231608565595267990e+00 2.519199999999999875e+02
-2.122567044478469143e+02 8.237847584876759402e-03 -4.259187481094599162e-04 1.912408350403821291e-04 8.248850805515333534e-03 -6.231528629384810891e+00 2.537999999999999829e+02
-2.115604847357189726e+02 7.942635408739009625e-03 -4.121396105720406865e-04 3.543854751894425122e-04 7.953321085858233025e-03 -6.231342274317030139e+00 2.556799999999999784e+02
-2.108642650235909741e+02 7.623492607769939353e-03 -3.979269967173645114e-04 5.424103241781548122e-04 7.633870933899749266e-03 -6.231035169077773439e+00 2.575600000000000023e+02
-2.101680453114630325e+02 7.281399950612047443e-03 -3.833428872013234243e-04 7.624547039088324556e-04 7.291483868866539125e-03 -6.230587000797521036e+00 2.594399999999999977e+02
-2.094718255993350340e+02 6.917323936144374220e-03 -3.684311304658638171e-04 1.024290392868601766e-03 6.927128693438013886e-03 -6.229973497088841405e+00 2.613199999999999932e+02
-2.087756058872071208e+02 6.532362817549016223e-03 -3.532518240309960632e-04 1.341377677838992552e-03 6.541907277795837999e-03 -6.229160738472604208e+00 2.631999999999999886e+02
-2.080793861750791223e+02 6.127598134089332245e-03 -3.378473559616093158e-04 1.732968348476573864e-03 6.136904735192270227e-03 -6.228105709927401534e+00 2.650799999999999841e+02
-2.073831664629512090e+02 5.704236449593897383e-03 -3.222757856161774319e-04 2.227063749197206923e-03 5.713333103790651547e-03 -6.226747685023197754e+00 2.669599999999999795e+02
-2.066869467508232106e+02 5.263464866751094325e-03 -3.065777987178161046e-04 2.866120017531407094e-03 5.272385830929843253e-03 -6.225004658562688142e+00 2.688399999999999750e+02
-2.059907270386952689e+02 4.806588597492432793e-03 -2.908090980120195618e-04 3.716560424409690814e-03 4.815377854024627952e-03 -6.222756786516137950e+00 2.707199999999999704e+02
-2.052945073265672704e+02 4.334890337718791398e-03 -2.750082134288445103e-04 4.887858365380725809e-03 4.343604926498387600e-03 -6.219829573305110770e+00 2.725999999999999659e+02
-2.045982876144393572e+02 3.849763881566217565e-03 -2.592279389307615401e-04 6.570360553971531757e-03 3.858481705040738442e-03 -6.215950739828002725e+00 2.744799999999999613e+02
-2.039020679023113587e+02 3.352577098002235915e-03 -2.435039798012553235e-04 9.121176618294786834e-03 3.361408541999639805e-03 -6.210680744238184836e+00 2.763599999999999568e+02
-2.032058481901833886e+02 2.844801483769123819e-03 -2.278855031246154468e-04 1.327694974171292168e-02 2.853914379337503179e-03 -6.203250053909087569e+00 2.782400000000000091e+02
-2.025096284780554470e+02 2.327878295992207545e-03 -2.124046223367497552e-04 2.077859236484380298e-02 2.337548520253986215e-03 -6.192193395983959014e+00 2.801200000000000045e+02
-2.018134087659274769e+02 1.803344064529549583e-03 -1.971061293797187776e-04 3.667080609016787340e-02 1.814083967547536419e-03 -6.174317122719735984e+00 2.820000000000000000e+02
-2.011171890537995068e+02 1.272699847984225772e-03 -1.820178131457615017e-04 8.189860425430271762e-02 1.285649791880135936e-03 -6.141131519864765131e+00 2.838799999999999955e+02
-2.004209693416715652e+02 7.375330772009004721e-04 -1.671794351208170286e-04 3.671493648172934887e-01 7.562433493874475519e-04 -6.060278277364511190e+00 2.857599999999999909e+02
-1.997247496295435951e+02 1.993899362936790470e-04 -1.526138672777552652e-04 1.818629028714454865e+00 2.510922921570267756e-04 -5.629898269702645841e+00 2.876399999999999864e+02
-1.990285299174156251e+02 -3.401063783006361098e-04 -1.383553540024039957e-04 1.686070428492218332e+00 3.671710126656322812e-04 -3.527947519686250644e+00 2.895199999999999818e+02
-1.983323102052876834e+02 -8.793803911185440461e-04 -1.244214509730482321e-04 2.213957998101426239e-01 8.881388234651394062e-04 -3.282147332998007094e+00 2.913999999999999773e+02
-1.976360904931597133e+02 -1.416789488418015346e-03 -1.108406162107794540e-04 6.503080972733410459e-02 1.421118607539063623e-03 -3.219667279665936466e+00 2.932799999999999727e+02
-1.969398707810317433e+02 -1.950745616991160676e-03 -9.762493288782737053e-05 3.152030576531087563e-02 1.953186905990201682e-03 -3.191595869742381630e+00 2.951599999999999682e+02
