# r=8.000000e+02
# M=2.700297e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-2.825748953727710955e+02 1.250514695607393589e+00 8.861790746017639275e-01 1.729127572848408474e-03 1.532677512131006337e+00 -6.165087500919492758e-01 6.391999999999999460e+01
-2.818786756606431254e+02 1.213598827664664759e+00 8.577885245547101079e-01 1.790364447884332721e-03 1.486143757301693569e+00 -6.152844298604691620e-01 6.579999999999999716e+01
-2.811824559485152122e+02 1.177284979050814862e+00 8.298836647266198963e-01 1.855354106958357133e-03 1.440384260841100161e+00 -6.140157760509289409e-01 6.767999999999999261e+01
-2.804862362363871853e+02 1.141569415275293320e+00 8.024625945432439789e-01 1.924363767681437848e-03 1.395394906660136103e+00 -6.127009616559851990e-01 6.956000000000000227e+01
-2.797900165242592720e+02 1.106450024969610979e+00 7.755215149136220898e-01 1.997741258135271765e-03 1.351171816553754290e+00 -6.113362160741996343e-01 7.143999999999999773e+01
-2.790937968121312451e+02 1.071922976087835488e+00 7.490583188384934976e-01 2.075809178806330060e-03 1.307710683479397229e+00 -6.099192279686950213e-01 7.331999999999999318e+01
-2.783975771000033319e+02 1.037985870667529564e+00 7.230691886292072157e-01 2.158970374718051366e-03 1.265007398891535795e+00 -6.084457775363973919e-01 7.519999999999998863e+01
-2.777013573878753618e+02 1.004634744961546255e+00 6.975518279910458697e-01 2.247626419499835874e-03 1.223057448984961049e+00 -6.069129925031370165e-01 7.707999999999999829e+01
-2.770051376757473918e+02 9.718669240025511469e-01 6.725023908846865517e-01 2.342264155740427650e-03 1.181856498783079967e+00 -6.053160938988866313e-01 7.895999999999999375e+01
-2.763089179636194217e+02 9.396783150644800742e-01 6.479184063096598001e-01 2.443394160646884892e-03 1.141399841001070614e+00 -6.036515315506625345e-01 8.083999999999998920e+01
-2.756126982514914516e+02 9.080660005053378114e-01 6.237959926558800383e-01 2.551620328113093222e-03 1.101682940653659681e+00 -6.019138155406051904e-01 8.271999999999999886e+01
-2.749164785393634816e+02 8.770257801550017662e-01 6.001325170971062439e-01 2.667596272690622630e-03 1.062700925535401186e+00 -6.000985548100650213e-01 8.459999999999999432e+01
-2.742202588272355683e+02 8.465545335031358087e-01 5.769240574390318566e-01 2.792080745050820687e-03 1.024449094024015849e+00 -5.981993493225126191e-01 8.647999999999998977e+01
-2.735240391151075983e+02 8.166479754248038292e-01 5.541678307073376608e-01 2.925911603171269665e-03 9.869224388756734356e-01 -5.962107515049503981e-01 8.835999999999999943e+01
-2.728278194029796282e+02 7.873028150061852637e-01 5.318598709209545472e-01 3.070049769380816043e-03 9.501161217518193647e-01 -5.941251946543690821e-01 9.023999999999999488e+01
-2.721315996908516581e+02 7.585146961904575269e-01 5.099972556692297099e-01 3.225571169608533809e-03 9.140250243439990152e-01 -5.919358931716367511e-01 9.211999999999999034e+01
-2.714353799787236881e+02 7.302801769270597099e-01 4.885759733708556762e-01 3.393701931806008491e-03 8.786441933842711327e-01 -5.896337821920628608e-01 9.400000000000000000e+01
-2.707391602665957180e+02 7.025948317429169254e-01 4.675929720289433433e-01 3.575830084997604769e-03 8.439684147423515137e-01 -5.872103688076165673e-01 9.587999999999999545e+01
-2.700429405544678048e+02 6.754550723896254327e-01 4.470441936778968839e-01 3.773535701114733281e-03 8.099926332492135561e-01 -5.846546554072717949e-01 9.775999999999999091e+01
-2.693467208423398347e+02 6.488563945189246285e-01 4.269264657822239295e-01 3.988626323881072459e-03 7.767115474186016000e-01 -5.819559489285471843e-01 9.964000000000000057e+01
-2.686505011302118646e+02 6.227950596730400523e-01 4.072356839371492621e-01 4.223167332539455067e-03 7.441200095582052310e-01 -5.791007348652748021e-01 1.015199999999999960e+02
-2.679542814180838946e+02 5.972664726232079779e-01 3.879685633629819663e-01 4.479547420919830630e-03 7.122126406331927839e-01 -5.760754442394895314e-01 1.033999999999999915e+02
-2.672580617059559245e+02 5.722667425759556670e-01 3.691209537011147512e-01 4.760515804615423653e-03 6.809842164982354840e-01 -5.728632364335620730e-01 1.052800000000000011e+02
-2.665618419938279544e+02 5.477911790687455262e-01 3.506894655914354342e-01 5.069286257773450259e-03 6.504293021861276003e-01 -5.694467143533495923e-01 1.071599999999999966e+02
-2.658656222817000412e+02 5.238357455628490644e-01 3.326699037080158572e-01 5.409590181159715412e-03 6.205426279978567550e-01 -5.658045623953995573e-01 1.090399999999999920e+02
