# r=8.000000e+02
# M=2.700297e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-3.062463655851217936e+02 1.038385709734452972e-06 -1.629436388418377150e-05 -4.202071838272145965e-04 1.632741679728833128e-05 1.507155703992474782e+00 0.000000000000000000e+00
-3.055501458729938236e+02 1.043134766283453569e-06 -1.633289822054167909e-05 -4.202071838272145965e-04 1.636617531444664399e-05 1.507015857724150587e+00 1.879999999999999893e+00
-3.048539261608659103e+02 1.052918209473788510e-06 -1.637147560812837410e-05 -7.964561016836876938e-04 1.640529945911941060e-05 1.506570590943358212e+00 3.759999999999999787e+00
-3.041577064487379403e+02 1.066338503506818221e-06 -1.641007645405730532e-05 -1.053016558994204375e-03 1.644468567750892270e-05 1.505906840848477035e+00 5.639999999999999680e+00
-3.034614867366099702e+02 1.082103783648376662e-06 -1.644868158401215986e-05 -1.213447402213190581e-03 1.648423715101208489e-05 1.505104329172220368e+00 7.519999999999999574e+00
-3.027652670244820001e+02 1.099332633743062942e-06 -1.648726343073645979e-05 -1.320369113789725529e-03 1.652387326488896350e-05 1.504217188846374453e+00 9.399999999999998579e+00
-3.020690473123540301e+02 1.117694755434200777e-06 -1.652578732639189271e-05 -1.410656352411506160e-03 1.656354093554455054e-05 1.503265795163609697e+00 1.127999999999999936e+01
-3.013728276002260600e+02 1.137148914019198074e-06 -1.656421548430746661e-05 -1.480614902249788442e-03 1.660320277124947800e-05 1.502252935327199612e+00 1.316000000000000014e+01
-3.006766078880981468e+02 1.157274304416708110e-06 -1.660251401560362827e-05 -1.468263679751181158e-03 1.664279890685392121e-05 1.501204128601576260e+00 1.503999999999999915e+01
-2.999803881759701767e+02 1.176583660463279066e-06 -1.664066383951904357e-05 -1.283907457652882318e-03 1.668220735184483512e-05 1.500208467094310993e+00 1.691999999999999815e+01
-2.992841684638422066e+02 1.192548886103433420e-06 -1.667866985398027281e-05 -8.917760848280493645e-04 1.672124998150009421e-05 1.499416365240444193e+00 1.879999999999999716e+01
-2.985879487517142366e+02 1.202813463823341195e-06 -1.671656324990797798e-05 -3.852101399142904736e-04 1.675978064047762759e-05 1.498966722916187821e+00 2.067999999999999972e+01
-2.978917290395862665e+02 1.206996113635375961e-06 -1.675439120609484113e-05 2.727722771604914535e-05 1.679781129508243698e-05 1.498879983455004394e+00 2.255999999999999872e+01
-2.971955093274582964e+02 1.207614602585547858e-06 -1.679219885478640170e-05 1.387629022426126906e-04 1.683556578814824283e-05 1.499004704803444055e+00 2.443999999999999773e+01
-2.964992896153303263e+02 1.209175152076869585e-06 -1.683001173045766609e-05 -1.265049369178429983e-04 1.687339323893515775e-05 1.499073202390711179e+00 2.632000000000000028e+01
-2.958030699032023563e+02 1.216039711838088106e-06 -1.686782165494448121e-05 -6.760335231698139319e-04 1.691159838583512575e-05 1.498828554341916641e+00 2.819999999999999929e+01
-2.951068501910743862e+02 1.230602397062093478e-06 -1.690559210110711538e-05 -1.315648427726063109e-03 1.695032231400542990e-05 1.498131866660930900e+00 3.007999999999999829e+01
-2.944106304789464161e+02 1.252684141812103272e-06 -1.694327411476842740e-05 -1.848744520660020995e-03 1.698951898340059964e-05 1.496996593602690551e+00 3.195999999999999730e+01
-2.937144107668185029e+02 1.280031978042118061e-06 -1.698082609499018756e-05 -2.153470937920891771e-03 1.702900281088443851e-05 1.495557601904986766e+00 3.383999999999999631e+01
-2.930181910546905328e+02 1.309546754531725887e-06 -1.701822818447323448e-05 -2.218260133912264634e-03 1.706853840377387874e-05 1.493998015769740118e+00 3.571999999999999886e+01
-2.923219713425625628e+02 1.338653003744031068e-06 -1.705549067582407048e-05 -2.111445810061941993e-03 1.710794417975329646e-05 1.492468809041272104e+00 3.759999999999999432e+01
-2.916257516304345927e+02 1.365836484218246414e-06 -1.709265532837838698e-05 -1.900902869638364679e-03 1.714713898807505738e-05 1.491057955381629885e+00 3.947999999999999687e+01
-2.909295319183066226e+02 1.390114257361580771e-06 -1.712979040859148800e-05 -1.616280359875476094e-03 1.718610302223261201e-05 1.489821916943906421e+00 4.135999999999999943e+01
-2.902333122061786526e+02 1.410664638551163859e-06 -1.716697687385356906e-05 -1.295754794853289397e-03 1.722483874263797162e-05 1.488807382887888719e+00 4.323999999999999488e+01
-2.895370924940507393e+02 1.427410173820841882e-06 -1.720429107521367898e-05 -1.021321262535869511e-03 1.726340439209498247e-05 1.488017656883384054e+00 4.511999999999999744e+01
-2.888408727819227693e+02 1.441500350295084980e-06 -1.724178494677303960e-05 -8.706030882537944219e-04 1.730193837148515237e-05 1.487385254897102937e+00 4.700000000000000000e+01
-2.881446530697947992e+02 1.454741228986472010e-06 -1.727947020356733072e-05 -8.582662719272139262e-04 1.734059867937909851e-05 1.486805394820420512e+00 4.887999999999999545e+01
-2.874484333576668291e+02 1.468657284101827195e-06 -1.731731318742031031e-05 -9.352615632059262888e-04 1.737947899821357814e-05 1.486190171103562330e+00 5.075999999999999801e+01
-2.867522136455388591e+02 1.483885609390276454e-06 -1.735525227478413733e-05 -9.998118850751431391e-04 1.741857336360115328e-05 1.485503099747821354e+00 5.264000000000000057e+01
-2.860559939334108890e+02 1.499486672292942467e-06 -1.739322382162303052e-05 -8.984133269350520886e-04 1.745774026583793285e-05 1.484797993617944067e+00 5.451999999999999602e+01
-2.853597742212829758e+02 1.512346345098804265e-06 -1.743119069675795832e-05 -4.880227536756644234e-04 1.749667398605445997e-05 1.484252113612120061e+00 5.639999999999999858e+01
-2.846635545091550057e+02 1.517992707596960262e-06 -1.746915472733490598e-05 2.395345231851480781e-04 1.753498413879764806e-05 1.484118451495792135e+00 5.827999999999999403e+01
-2.839673347970270356e+02 1.513053794342421603e-06 -1.750715256961131306e-05 1.103119726940742038e-03 1.757241368965066497e-05 1.484585650925673406e+00 6.015999999999999659e+01
-2.832711150848990656e+02 1.497454101524312871e-06 -1.754523742626891113e-05 1.828915941881788026e-03 1.760902396870193536e-05 1.485654478893258856e+00 6.203999999999999915e+01
-2.825748953727710955e+02 1.474544658176181824e-06 -1.758345569769907915e-05 2.209871788597637682e-03 1.764517487082239674e-05 1.487132305586799763e+00 6.391999999999999460e+01
-2.818786756606431254e+02 1.449385762884872943e-06 -1.762182754870504818e-05 2.196409575119907288e-03 1.768133267731687616e-05 1.488731591494253159e+00 6.579999999999999716e+01
-2.811824559485152122e+02 1.426614502781976913e-06 -1.766034259125550849e-05 1.883175242431041558e-03 1.771787033985916277e-05 1.490190672871009925e+00 6.767999999999999261e+01
-2.804862362363871853e+02 1.409015946813293942e-06 -1.769896531453015584e-05 1.432355079521342158e-03 1.775496266240274778e-05 1.491353798944596853e+00 6.956000000000000227e+01
-2.797900165242592720e+02 1.397257013624937067e-06 -1.773764874228328869e-05 9.839099422325606800e-04 1.779259705795497155e-05 1.492185140553268674e+00 7.143999999999999773e+01
-2.790937968121312451e+02 1.390670478794409475e-06 -1.777634804143577013e-05 6.014702638753940825e-04 1.783066218823203014e-05 1.492723833938078837e+00 7.331999999999999318e+01
-2.783975771000033319e+02 1.388340770232932992e-06 -1.781503053929073266e-05 2.851749288468120912e-04 1.786904595131347151e-05 1.493022651461206385e+00 7.519999999999998863e+01
-2.777013573878753618e+02 1.389587493286496668e-06 -1.785367849979485814e-05 2.746283296495534434e-05 1.790767403588571316e-05 1.493120922751814517e+00 7.707999999999999829e+01
-2.770051376757473918e+02 1.393673047555062861e-06 -1.789228667458012559e-05 -1.498221140469764014e-04 1.794648285901276374e-05 1.493060891792528544e+00 7.895999999999999375e+01
-2.763089179636194217e+02 1.399357972366816413e-06 -1.793085824284354959e-05 -2.086392382483176055e-04 1.798537961956257945e-05 1.492912304533590140e+00 8.083999999999998920e+01
-2.756126982514914516e+02 1.404931743748699137e-06 -1.796939919389306685e-05 -1.346610562445287322e-04 1.802423758704033510e-05 1.492770374291744861e+00 8.271999999999999886e+01
-2.749164785393634816e+02 1.408768973133684419e-06 -1.800791646211977786e-05 3.753497484693858895e-05 1.806293678575963548e-05 1.492724797169963313e+00 8.459999999999999432e+01
-2.742202588272355683e+02 1.410004332436895032e-06 -1.804641619431287936e-05 2.345293069777170942e-04 1.810141568153852878e-05 1.492822639470510193e+00 8.647999999999998977e+01
-2.735240391151075983e+02 1.408849903521266231e-06 -1.808490522142916157e-05 3.826087198111315373e-04 1.813969831388404687e-05 1.493051365023142507e+00 8.835999999999999943e+01
-2.728278194029796282e+02 1.406304493975578329e-06 -1.812338978734528313e-05 4.482660093517760883e-04 1.817786977931757533e-05 1.493355398936039302e+00 9.023999999999999488e+01
-2.721315996908516581e+02 1.403441447479403371e-06 -1.816187536612562210e-05 4.496906922772757461e-04 1.821601945297555283e-05 1.493675548287117794e+00 9.211999999999999034e+01
-2.714353799787236881e+02 1.400812933289058470e-06 -1.820036494389404565e-05 4.304533877357759070e-04 1.825419296942478351e-05 1.493981565984687121e+00 9.400000000000000000e+01
-2.707391602665957180e+02 1.398393491515478022e-06 -1.823885886991429304e-05 4.199396460821873487e-04 1.829238850543482743e-05 1.494274928554505610e+00 9.587999999999999545e+01
-2.700429405544678048e+02 1.395988283627186195e-06 -1.827735573767929879e-05 4.151760961168022993e-04 1.833058962635142862e-05 1.494566306503700037e+00 9.775999999999999091e+01
-2.693467208423398347e+02 1.393646726549448645e-06 -1.831585715855201229e-05 3.945281544645135008e-04 1.836880166616490981e-05 1.494853036118747314e+00 9.964000000000000057e+01
-2.686505011302118646e+02 1.391729059677188240e-06 -1.835437090676141412e-05 3.442795690541197587e-04 1.840705954677497662e-05 1.495115663059955358e+00 1.015199999999999960e+02
-2.679542814180838946e+02 1.390641681591848999e-06 -1.839291142913357071e-05 2.743467898994845448e-04 1.844540796855772687e-05 1.495332424563664109e+00 1.033999999999999915e+02
-2.672580617059559245e+02 1.390496080654495197e-06 -1.843149985264711405e-05 2.140580608170362649e-04 1.848387584270263628e-05 1.495497674346129457e+00 1.052800000000000011e+02
-2.665618419938279544e+02 1.390945506561636632e-06 -1.847015828106493901e-05 1.940371079077565818e-04 1.852245870098825770e-05 1.495630487446625523e+00 1.071599999999999966e+02
