# r=8.000000e+02
# M=2.700297e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-2.435865914936052263e+02 -6.685026830042883447e-08 3.674681041255974221e-08 3.102602378998956228e-03 7.628424770118616169e-08 3.644196524871646581e+00 1.691999999999999886e+02
-2.428903717814772278e+02 -6.986741778974179942e-08 3.817494181082445971e-08 -9.592962335981336519e-03 7.961646972119627377e-08 3.641660966460868565e+00 1.710799999999999841e+02
-2.421941520693493146e+02 -7.231755939197996908e-08 3.850333988268530146e-08 -2.080124493899943028e-02 8.192885070922290072e-08 3.630838905919623993e+00 1.729599999999999795e+02
-2.414979323572213161e+02 -7.415707038487980298e-08 3.777229973128502981e-08 -3.065487716631327270e-02 8.322269951796837328e-08 3.612696492934201586e+00 1.748400000000000034e+02
-2.408017126450933461e+02 -7.534977239601550075e-08 3.607904255637184621e-08 -3.917479854064591371e-02 8.354211819145975312e-08 3.588153846407526437e+00 1.767199999999999989e+02
-2.401054929329653760e+02 -7.586418576906232665e-08 3.356589780023056645e-08 -4.632909001938208954e-02 8.295808687245819136e-08 3.558147959008922889e+00 1.785999999999999943e+02
-2.394092732208374343e+02 -7.568196295939991134e-08 3.040845050109650042e-08 -5.213646980012871107e-02 8.156245079241805339e-08 3.523643394974637300e+00 1.804799999999999898e+02
-2.387130535087094643e+02 -7.482222917033754826e-08 2.680109003588115455e-08 -5.672778312275110479e-02 7.947744588957246766e-08 3.485551083017695451e+00 1.823599999999999852e+02
-2.380168337965814942e+02 -7.337156809129879429e-08 2.294277991505597757e-08 -6.023415569782020196e-02 7.687495141076052745e-08 3.444653393303878985e+00 1.842399999999999807e+02
-2.373206140844535526e+02 -7.148882570155663956e-08 1.902415215149819301e-08 -6.259233296292032733e-02 7.397682451464713188e-08 3.401678669937281185e+00 1.861199999999999761e+02
-2.366243943723255825e+02 -6.936926104899484518e-08 1.521429190675167499e-08 -6.345516485324982636e-02 7.101808964417052803e-08 3.357497361230154631e+00 1.880000000000000000e+02
-2.359281746601976124e+02 -6.718097632728820060e-08 1.165165547622233768e-08 -6.238292257966526755e-02 6.818390320027330630e-08 3.313321196722956774e+00 1.898799999999999955e+02
-2.352319549480696708e+02 -6.500825809293902753e-08 8.435556276733964772e-09 -5.921137713463232866e-02 6.555327779734677911e-08 3.270632920429923818e+00 1.917599999999999909e+02
-2.345357352359417007e+02 -6.283976896220350528e-08 5.625306955704862176e-09 -5.431216891143293007e-02 6.309105040787493989e-08 3.230872940836209128e+00 1.936399999999999864e+02
-2.338395155238137306e+02 -6.060471129359222356e-08 3.240213736619370361e-09 -4.854996145863241935e-02 6.069126803782106999e-08 3.195006515220797816e+00 1.955199999999999818e+02
-2.331432958116857890e+02 -5.823380059807477004e-08 1.262555557554256784e-09 -4.291376597591779057e-02 5.824748559922776535e-08 3.163270060455103838e+00 1.973999999999999773e+02
-2.324470760995578189e+02 -5.571194392467451627e-08 -3.532718289053144458e-10 -3.820103986876518393e-02 5.571306396933465896e-08 3.135251695632637059e+00 1.992800000000000011e+02
-2.317508563874298488e+02 -5.309846328109093626e-08 -1.673964364551306199e-09 -3.491350061332730570e-02 5.312484314807104761e-08 3.110077426494262554e+00 2.011599999999999966e+02
-2.310546366753019072e+02 -5.051270878481904892e-08 -2.778768998032573249e-09 -3.325004591391819003e-02 5.058908287293181034e-08 3.086636760939856838e+00 2.030399999999999920e+02
-2.303584169631739371e+02 -4.809452237783686164e-08 -3.749994245041881376e-09 -3.322461295543818055e-02 4.824049688373967569e-08 3.063778751705403369e+00 2.049199999999999875e+02
