# r=8.000000e+02
# M=2.700297e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-3.062463655851217936e+02 -1.439197921794617696e-01 -1.424959672554443058e-01 4.222601627798736913e-03 2.025290282034754030e-01 2.361165631438798762e+00 0.000000000000000000e+00
-3.055501458729938236e+02 -1.387205502705199378e-01 -1.365991034440861007e-01 4.222601627798736913e-03 1.946861734409610634e-01 2.363899733220470534e+00 1.879999999999999893e+00
-3.048539261608659103e+02 -1.337188545676880891e-01 -1.308479648441532583e-01 4.488467728966005939e-03 1.870880059510798277e-01 2.367045348418272965e+00 3.759999999999999787e+00
-3.041577064487379403e+02 -1.287695126331722950e-01 -1.252247513059195350e-01 4.579060199326005602e-03 1.796185561778462780e-01 2.370149652640783255e+00 5.639999999999999680e+00
-3.034614867366099702e+02 -1.239347052526022508e-01 -1.197365836271614969e-01 4.739398516820135000e-03 1.723271906135350195e-01 2.373421412365855687e+00 7.519999999999999574e+00
-3.027652670244820001e+02 -1.191807225661784264e-01 -1.143793389405361599e-01 4.880053157700199769e-03 1.651867967116937563e-01 2.376748977982863664e+00 9.399999999999998579e+00
-3.020690473123540301e+02 -1.145296090569979663e-01 -1.091551963347109216e-01 5.046135702568770726e-03 1.582146903344252564e-01 2.380216590775102059e+00 1.127999999999999936e+01
-3.013728276002260600e+02 -1.099667372234201385e-01 -1.040621256729305777e-01 5.213587067668709607e-03 1.513988417892737359e-01 2.383775416275265790e+00 1.316000000000000014e+01
-3.006766078880981468e+02 -1.055033861371187792e-01 -9.910092595270342253e-02 5.399443786652005986e-03 1.447479119403149994e-01 2.387476194949914809e+00 1.503999999999999915e+01
-2.999803881759701767e+02 -1.011314564501530899e-01 -9.427017339413178154e-02 5.594526000116711167e-03 1.382549712505444783e-01 2.391293814672853735e+00 1.691999999999999815e+01
-2.992841684638422066e+02 -9.685779982080179595e-02 -8.957003059982468485e-02 5.807861207644398303e-03 1.319250687617029294e-01 2.395266233512502119e+00 1.879999999999999716e+01
-2.985879487517142366e+02 -9.267725874644421047e-02 -8.499927167353241164e-02 6.035659750304640109e-03 1.257535306613151993e-01 2.399380909588984423e+00 2.067999999999999972e+01
-2.978917290395862665e+02 -8.859438000477196096e-02 -8.055767234800982612e-02 6.283965794915625375e-03 1.197434872657350130e-01 2.403670524100220973e+00 2.255999999999999872e+01
-2.971955093274582964e+02 -8.460552535904998506e-02 -7.624404830785502796e-02 6.551820586955918631e-03 1.138913948621728955e-01 2.408130951302500655e+00 2.443999999999999773e+01
-2.964992896153303263e+02 -8.071387755376453754e-02 -7.205789576352096548e-02 6.844534022049113611e-03 1.081992161322370555e-01 2.412793537386149989e+00 2.632000000000000028e+01
-2.958030699032023563e+02 -7.691671757371393303e-02 -6.799800080581069883e-02 7.163496376632541227e-03 1.026640616569474279e-01 2.417661550315462815e+00 2.819999999999999929e+01
-2.951068501910743862e+02 -7.321641419609174750e-02 -6.406363614660155748e-02 7.514482003008573704e-03 9.728716659486912055e-02 2.422768272156487601e+00 3.007999999999999829e+01
-2.944106304789464161e+02 -6.961088259715576820e-02 -6.025352424540794671e-02 7.900904329271167884e-03 9.206607496763921650e-02 2.428125011309313575e+00 3.195999999999999730e+01
-2.937144107668185029e+02 -6.610194675510339124e-02 -5.656674925210787575e-02 8.329283126744630242e-03 8.700152001985581030e-02 2.433769802831839080e+00 3.383999999999999631e+01
-2.930181910546905328e+02 -6.268789543260942787e-02 -5.300195401872958428e-02 8.804678287340878332e-03 8.209128677011524877e-02 2.439723033510782457e+00 3.571999999999999886e+01
-2.923219713425625628e+02 -5.937005678171138751e-02 -4.955805786635239518e-02 9.334619494757058836e-03 7.733566280667907022e-02 2.446029783997022644e+00 3.759999999999999432e+01
-2.916257516304345927e+02 -5.614684439491409579e-02 -4.623361599704663844e-02 9.926146329876157914e-03 7.273249193908500054e-02 2.452720925705710098e+00 3.947999999999999687e+01
-2.909295319183066226e+02 -5.301908690662899409e-02 -4.302739891017746954e-02 1.058884650494378195e-02 6.828162734871086326e-02 2.459851341477675479e+00 4.135999999999999943e+01
-2.902333122061786526e+02 -4.998517526629159963e-02 -3.993786938112772050e-02 1.133300488882351721e-02 6.398086555452268953e-02 2.467465253036588368e+00 4.323999999999999488e+01
-2.895370924940507393e+02 -4.704547652325580948e-02 -3.696366018287094296e-02 1.217208646286433750e-02 5.982966685027564513e-02 2.475631864280158467e+00 4.511999999999999744e+01
-2.888408727819227693e+02 -4.419830707231828248e-02 -3.410313936186667311e-02 1.312191156726549152e-02 5.582575088965521792e-02 2.484414146102932541e+00 4.700000000000000000e+01
-2.881446530697947992e+02 -4.144365930177848489e-02 -3.135481144579155277e-02 1.420305571169545866e-02 5.196827009938882747e-02 2.493903331268018775e+00 4.887999999999999545e+01
-2.874484333576668291e+02 -3.877981617812944343e-02 -2.871695103989139325e-02 1.544105622951957336e-02 4.825492119812268416e-02 2.504191040820800573e+00 5.075999999999999801e+01
